BeatNumber, OnBeat, BeatDiff, Key
2620, 0, -0.155741, 32
2622, 0, 0.183779, 39
2623, 1, 0.106306, 39
2624, 1, 0.082528, 39
2625, 1, 0.029181, 40
2626, 1, 0.020466, 40
2626, 1, -0.037609, 37
2628, 0, -0.18604, 40
2629, 1, 0.105859, 40
2630, 1, 0.042573, 40
2630, 1, 0.001564, 40
2631, 1, -0.01812, 39
2632, 1, -0.049941, 39
2633, 1, -0.076692, 39
2634, 1, -0.048045, 39
2635, 1, -0.047906, 39
2636, 1, -0.035286, 39
2637, 1, -0.052589, 39
2638, 1, -0.043791, 39
2639, 1, -0.015312, 39
2640, 1, -0.00805, 39
2641, 1, -0.007818, 37
2642, 1, -0.040152, 37
2643, 1, -0.02956, 37
2644, 1, -0.05016, 37
2645, 1, -0.056114, 37
2646, 1, -0.093458, 37
2647, 1, -0.019541, 37
2652, 0, -0.15051, 27
