BeatNumber,OnBeat,BeatDiff,Key
727,1,0.09098,32
727,1,0.09098,32
728,0,-0.197421,87
729,0,0.195873,87
730,1,-0.044113,69
732,0,0.111294,32
734,0,0.180191,83
735,0,-0.11111,68
736,1,-0.081054,65
738,1,0.041187,68
739,1,0.073723,68
740,1,0.052677,68
741,1,-0.009412,83
741,1,-0.007316,83
742,1,-0.012887,83
743,1,-0.047025,65
744,1,0.001072,65
745,1,-0.045639,68
746,1,-0.051153,68
747,1,-0.0496,68
748,1,-0.026005,68
749,1,-0.035709,83
750,1,-0.035914,83
752,1,0.027387,83
753,1,-0.014448,65
754,1,-0.042943,87
755,0,0.107863,87
759,1,0.018326,68
760,1,0.007093,68
761,1,0.007461,68
762,1,0.018287,68
763,1,-0.009769,68
764,1,-0.001359,68
765,1,-0.0152,68
766,1,0.0018,68
767,1,-0.020815,65
768,1,-0.016254,83
769,1,-0.036244,68
770,1,-0.028921,68
771,1,-0.020437,68
772,1,-0.019468,68
773,1,-0.046738,87
774,1,-0.069535,87
775,1,-0.012909,87
777,1,0.067144,68
778,1,0.05853,68
779,1,-0.002972,68
780,1,-0.005048,68
781,1,0.09259,65
782,1,0.007284,65
782,1,0.007723,65
783,1,-0.019825,65
784,1,-0.04786,65
785,1,-0.055328,65
786,0,-0.12202,83
787,1,-0.071482,83
788,1,0.007063,83
789,1,-0.021857,83
790,1,-0.048104,83
791,1,0.004381,83
792,1,-0.064264,83
793,1,-0.078591,68
794,1,-0.062296,68
795,1,-0.071559,87
796,1,-0.077604,87
797,0,-0.106251,65
799,0,0.159097,69
801,1,0.027374,69
803,1,-0.030425,69
804,1,-0.059841,69
805,1,-0.061027,69
806,1,-0.030114,69
807,1,-0.028657,69
808,1,-0.023974,69
809,1,-0.022466,69
810,1,-0.023173,69
811,1,-0.048502,69
812,1,-0.018124,69
813,1,-0.016208,69
814,1,0.015128,69
815,1,0.015012,69
817,1,0.043629,69
818,1,0.014984,69
819,1,-0.038447,69
820,1,-0.094171,69
821,0,-0.149692,69
822,0,-0.201591,69
822,0,0.151859,69
823,1,0.041296,69
824,1,0.016348,87
824,1,0.023566,87
825,1,0.000235,87
826,1,0.003221,87
827,1,-0.024858,69
828,1,-0.00036,69
829,1,0.025303,69
830,1,-0.004394,69
831,1,-0.006273,69
832,1,-0.033339,69
833,1,-0.032085,69
834,1,-0.06406,69
835,1,-0.0385,69
836,1,-0.038179,69
837,1,-0.040747,69
838,1,-0.046034,69
839,1,-0.019276,69
840,1,-0.018649,69
841,1,-0.019444,69
842,1,0.010112,69
844,1,0.099192,69
845,1,0.098278,69
846,0,0.101332,69
847,1,0.070003,69
848,1,0.070937,69
849,1,0.068981,69
850,1,0.067341,69
851,1,0.095592,69
852,1,0.068629,69
853,1,0.070119,69
854,1,0.04319,69
855,1,0.047665,69
856,1,0.043114,69
857,1,0.04479,69
858,1,0.07695,69
859,1,0.051436,69
860,1,0.07757,69
861,1,0.082507,69
862,0,0.118182,69
863,1,0.060203,69
864,1,0.002898,69
865,1,0.034697,69
866,1,0.036142,69
867,1,0.035466,69
868,1,0.037538,69
869,1,0.037882,69
870,1,0.03848,69
871,1,0.039333,69
872,1,0.041556,69
873,1,0.070344,69
874,1,0.099819,69
875,0,0.102157,69
876,0,0.105439,69
877,0,0.109544,69
878,1,0.082935,69
879,1,0.087176,69
880,1,0.087866,69
881,1,0.059055,69
882,1,0.064183,69
883,1,0.038793,69
884,1,-0.027184,69
884,1,-0.02027,69
885,1,0.015362,69
886,1,-0.033165,69
887,1,0.029709,69
889,1,0.033658,69
890,1,0.008604,69
890,1,0.015111,69
891,1,-0.006232,69
892,1,-0.025749,69
893,1,0.012361,69
894,1,-0.00639,69
