BeatNumber,OnBeat,BeatDiff,Key
1481,1,-0.135423,39
1485,1,0.01771,39
1486,1,-0.030762,39
1487,1,-0.105774,40
1488,1,-0.14201,40
1488,1,-0.08821,40
1489,1,-0.094071,40
1490,1,-0.089927,40
1491,1,-0.109947,40
1492,1,-0.089204,40
1493,1,-0.078278,40
1494,1,-0.042657,39
1495,1,-0.063165,39
1496,1,-0.06854,38
1497,1,-0.027584,38
1498,1,-0.03878,39
1499,1,-0.048701,39
1500,1,-0.063334,39
1501,1,-0.067464,39
1502,1,-0.058676,39
1503,1,-0.023105,39
1504,1,-0.024954,39
1505,1,-0.042111,39
1506,1,-0.026535,39
1507,1,-0.051854,39
1508,1,-0.025422,39
1509,1,-0.041349,39
1510,1,-0.051851,39
1511,1,-0.061091,39
1512,1,-0.035523,39
1513,1,-0.064546,38
1514,1,-0.065749,38
1515,1,-0.078249,38
1516,1,-0.099831,38
1517,1,-0.110695,38
1518,1,-0.089434,38
1519,1,-0.106308,38
1520,1,-0.13722,38
1521,1,-0.095903,37
1522,1,-0.095515,37
1523,1,-0.136585,38
1524,1,-0.142862,37
1525,1,-0.116238,38
1526,1,-0.050361,38
1527,1,-0.038031,38
1528,1,-0.060154,38
1529,1,-0.070879,38
1530,1,-0.109624,38
1531,1,-0.076954,38
1532,1,-0.074543,38
1533,1,-0.112934,39
1534,1,-0.064376,39
1535,1,-0.065934,39
1536,1,-0.067265,39
1537,1,-0.085392,39
1538,1,-0.070076,39
1539,1,-0.088145,39
1540,1,-0.056393,38
1541,1,-0.058011,38
1542,1,-0.087265,38
1543,1,-0.088943,39
1544,1,-0.07921,39
1545,1,-0.097224,39
1546,1,-0.081999,39
1547,1,-0.083537,39
1548,1,-0.068354,39
1549,1,-0.053053,39
1550,1,-0.054601,39
1551,1,-0.056068,39
1552,1,-0.057469,39
1553,1,-0.092174,39
1554,1,-0.110373,39
1555,1,-0.078415,39
1556,1,-0.063256,39
1557,1,-0.064654,39
1558,1,-0.032802,39
1559,1,-0.034284,39
1560,1,-0.034322,39
1561,1,-0.053394,39
1562,1,-0.052599,39
1563,1,-0.068173,39
1564,1,-0.089986,39
1565,1,-0.075738,39
1566,1,-0.087639,39
1567,1,-0.110913,39
1568,1,-0.068034,39
1569,1,-0.056964,39
1570,1,-0.072654,39
1571,1,-0.091633,39
1572,1,-0.075809,39
1573,1,-0.040392,39
1574,1,-0.057887,39
1575,1,-0.069382,39
1576,1,-0.06162,39
1577,1,-0.064181,39
1578,1,-0.048575,39
1579,1,-0.05472,39
1580,1,-0.053509,39
1581,1,-0.047299,39
1582,1,-0.039342,39
1583,1,-0.056907,39
1584,1,-0.074024,39
1585,1,-0.060559,39
1586,1,-0.079993,39
1587,1,-0.06593,39
1588,1,-0.086913,39
1589,1,-0.076499,39
1590,1,-0.073672,39
1591,1,-0.062599,39
1592,1,-0.066102,39
1593,1,-0.060582,39
1594,1,-0.061651,39
1595,1,-0.108208,37
1596,1,-0.092295,37
1597,1,-0.122225,37
1598,1,-0.101602,37
1599,1,-0.145322,40
1600,1,-0.08282,40
1601,1,-0.072156,40
1602,1,-0.100181,40
1603,1,-0.074242,40
1604,1,-0.067806,38
1605,1,-0.04568,38
1606,1,-0.016701,38
1607,1,-0.036178,40
1608,1,-0.036324,40
1609,1,-0.042758,40
1610,1,-0.044203,38
1611,1,-0.067616,38
1612,1,-0.075922,38
1613,1,-0.021166,38
1614,1,-0.028984,38
1616,1,0.048251,40
1617,1,-0.060906,40
1617,1,-0.052709,40
1618,1,-0.074183,40
1619,1,-0.077884,40
1620,1,-0.05738,40
1621,1,-0.08971,38
1622,1,-0.00208,38
1623,1,-0.004026,40
1624,1,-0.005244,40
1625,1,-0.102049,38
1626,1,-0.049252,38
1627,1,-0.089054,38
1628,1,-0.135623,40
1629,1,-0.087201,40
1630,1,-0.025026,40
1631,1,-0.035687,38
1632,1,0.016033,38
1633,1,-0.046272,38
1634,1,-0.038941,40
1635,1,-0.066536,40
1636,1,-0.067905,40
1637,1,-0.037503,40
1638,1,-0.040619,40
1639,1,-0.039014,40
1640,1,-0.013061,40
1641,1,-0.025949,40
1642,1,-0.029631,39
1643,1,-0.055931,39
1644,1,-0.098441,39
1645,1,-0.10116,39
1646,1,-0.122968,39
1647,1,-0.074031,39
1648,1,-0.04763,39
1649,1,-0.016109,39
1650,1,-0.029527,39
1651,1,-0.010736,39
1652,1,-0.016573,39
1653,1,-0.050534,39
1654,1,-0.048909,39
1655,1,-0.023459,37
1656,1,-0.016137,37
1657,1,-0.017539,37
1658,1,-0.04358,37
1659,1,-0.053009,37
1660,1,0.007236,37
1661,1,-0.007125,37
1662,1,-0.026034,38
1663,1,0.016294,38
1665,1,0.027379,38
1666,1,0.015665,37
1667,1,0.066159,37
1668,1,0.057592,37
1669,1,0.064871,37
1670,1,0.09258,37
1671,1,0.076816,37
1672,1,-0.007386,40
1673,1,-0.043833,40
1673,1,0.012498,40
1674,1,-0.012288,40
1675,1,-0.004303,40
1676,1,0.015606,40
1677,1,0.004611,40
1678,1,0.001827,40
1680,1,0.040179,40
1681,1,0.011358,40
1682,1,-0.002801,37
1682,1,0.008638,37
1683,1,-0.010062,40
1685,1,0.078005,39
1686,1,0.025154,39
1687,1,0.031431,37
1688,1,0.061259,37
1689,1,0.119446,40
1690,1,0.087011,40
1691,1,0.069914,40
1692,1,0.091809,40
1693,1,0.024116,40
1694,1,-0.048679,40
1695,1,-0.086393,40
1696,1,-0.104181,37
1697,1,-0.120575,37
1697,1,-0.114762,37
1698,1,-0.083694,37
1699,1,-0.057787,39
1700,1,-0.009114,39
1701,1,-0.024934,39
1703,1,0.07777,39
1704,1,0.060782,39
1705,1,0.090327,39
1706,1,0.07313,39
1707,1,0.100576,37
1708,1,0.037106,37
1709,1,-0.0253,37
1710,1,-0.039487,39
1711,1,-0.102081,39
1712,1,-0.116049,39
1712,1,-0.063105,37
1713,1,-0.126007,37
1714,0,-0.164061,37
1715,0,-0.175027,37
1716,1,-0.117995,39
1717,1,-0.108498,39
1718,1,-0.077114,39
1719,1,-0.04237,39
1720,1,-0.056529,39
1721,1,-0.041572,39
1722,1,-0.078253,38
1723,1,-0.084176,38
1724,1,-0.055182,38
1725,1,-0.033621,38
1726,1,-0.072038,37
1727,1,-0.075939,37
1728,1,-0.052699,37
1729,1,-0.058802,37
1730,1,-0.011485,38
1731,1,-0.009538,38
1732,1,-0.026845,38
1733,1,-0.040471,39
1734,1,-0.063169,39
1735,1,-0.084076,37
1736,1,-0.055557,37
1737,1,-0.055563,37
1738,1,-0.082109,37
1739,1,-0.078141,37
1740,1,-0.09696,37
1741,1,-0.066498,37
1742,1,-0.090165,39
1743,1,-0.11816,39
1744,1,-0.036578,39
1745,1,-0.069786,39
1746,1,-0.102739,39
1747,1,-0.097089,40
1748,1,-0.092095,37
1750,1,0.059048,37
1751,1,0.007103,37
1752,1,-0.04346,37
1753,1,-0.066561,40
1753,1,-0.012371,40
1754,1,-0.076538,40
1755,1,-0.079711,37
1756,1,-0.012781,37
1757,1,-0.072085,37
1758,1,-0.060993,37
1759,1,-0.094837,37
1760,1,-0.078863,37
1761,1,-0.106985,37
1762,1,-0.116652,37
1763,1,-0.074172,37
1764,1,-0.057302,37
1765,1,0.01271,37
1767,1,0.058274,37
1768,1,0.028893,37
1769,1,-0.048021,37
1770,1,-0.049856,37
1770,1,-0.043725,37
1771,1,-0.064536,37
1772,1,-0.02859,37
1773,1,-0.044797,37
1774,1,-0.031929,37
1775,1,-0.06314,37
1776,0,-0.178279,37
1776,1,0.011005,37
1777,1,0.144006,37
1778,0,-0.154564,37
1778,1,0.009916,37
1778,1,0.144492,37
1779,0,-0.155732,37
1779,1,-0.017668,37
1779,1,0.144359,37
1780,0,-0.15378,37
1780,1,-0.012933,37
1780,1,0.123856,37
1781,1,-0.146099,37
1781,1,-0.008789,37
1781,0,0.159549,37
1782,1,0.065474,37
1783,1,-0.006415,37
1784,1,-0.023832,37
1785,1,-0.03958,37
1786,1,-0.057156,37
1787,1,-0.074396,37
1788,1,-0.096224,37
1788,1,-0.039201,37
1789,1,-0.036555,37
1790,1,-0.064808,37
1791,1,-0.066117,37
1792,1,-0.044435,39
1793,1,-0.050154,39
1794,1,-0.053172,39
1795,1,-0.028202,39
1796,1,-0.055153,39
1797,1,-0.051723,39
1798,1,-0.042203,39
1799,1,-0.091384,39
1800,1,-0.025625,39
1801,1,-0.012856,39
1802,1,-0.028337,39
1803,1,-0.045329,39
1804,1,-0.035808,39
1805,1,-0.028503,39
1806,1,-0.000665,39
1807,1,0.025253,39
1808,1,0.019186,39
1810,1,0.035078,39
1811,1,-0.004804,39
1811,1,0.006489,39
1812,1,-0.007799,39
1813,1,-0.000574,39
1814,1,-0.01923,39
1815,1,-0.041693,39
1816,1,-0.042502,39
1817,1,-0.04066,39
1818,1,-0.043684,39
1819,1,-0.0728,39
1820,1,-0.052336,39
1821,1,-0.001634,39
1822,1,-0.051368,39
1823,1,-0.057155,39
1824,1,-0.058959,39
