BeatNumber, OnBeat, BeatDiff, Key
187, 1, 0.09221, 87
194, 1, -0.009796, 68
196, 1, -0.009925, 68
198, 1, 0.005218, 68
200, 1, -0.032606, 68
203, 1, 0.145115, 83
204, 1, -0.053592, 83
206, 1, -0.141571, 83
208, 1, -0.011448, 83
210, 1, -0.014503, 83
212, 1, -0.026152, 83
217, 1, 0.125646, 68
218, 0, -0.185257, 68
219, 0, -0.168145, 68
220, 1, -0.107453, 68
222, 1, -0.090419, 68
224, 0, -0.167697, 68
228, 1, 0.018304, 68
230, 1, -0.089266, 68
232, 1, -0.085023, 68
234, 1, 0.000213, 68
236, 0, 0.154319, 68
237, 1, -0.14135, 68
239, 1, -0.074671, 68
242, 1, 0.110352, 68
243, 1, -0.018861, 87
245, 1, -0.101364, 68
247, 0, -0.185184, 68
249, 0, -0.188159, 68
250, 0, -0.177019, 68
251, 1, -0.139327, 68
254, 1, 0.062345, 68
255, 1, -0.100054, 68
257, 1, 0.10129, 87
264, 1, 0.000219, 87
266, 1, -0.073165, 87
268, 1, -0.009146, 87
270, 1, -0.00308, 87
273, 1, 0.052929, 87
275, 1, 0.058113, 87
276, 1, -0.087893, 87
279, 1, 0.087543, 87
280, 1, 0.082732, 87
281, 1, 0.065216, 87
282, 1, 0.039869, 87
283, 1, 0.026137, 87
283, 1, -0.000561, 69
283, 1, -0.000561, 68
284, 1, 0.005592, 32
286, 1, 0.052422, 32
287, 1, 0.060941, 32
287, 1, -0.004849, 65
288, 1, -0.048764, 68
289, 1, -0.038776, 32
290, 1, -0.098133, 83
291, 1, -0.009718, 32
292, 1, -0.060774, 87
293, 1, -0.026805, 32
294, 1, -0.051537, 32
295, 1, -0.041333, 32
296, 1, -0.030788, 32
297, 0, 0.201882, 68
299, 1, 0.029933, 65
299, 1, -0.082871, 83
301, 1, 0.039617, 68
302, 1, -0.022636, 68
304, 0, 0.167233, 87
305, 1, -0.038658, 87
306, 0, -0.163212, 87
309, 1, 0.06961, 83
311, 1, 0.027808, 65
313, 1, -0.084295, 83
314, 1, -0.112998, 83
315, 1, -0.113001, 83
316, 1, 0.014212, 68
317, 1, -0.013267, 87
318, 1, -0.024729, 87
326, 1, 0.001741, 68
328, 1, -0.057207, 87
330, 1, -0.045459, 87
331, 1, -0.000307, 87
332, 1, -0.055326, 87
333, 1, -0.081768, 68
334, 1, -0.043509, 68
335, 1, -0.067783, 68
336, 1, -0.063379, 68
337, 1, -0.05719, 68
338, 1, -0.054081, 68
339, 1, -0.043953, 68
340, 1, -0.032428, 87
341, 1, -0.04273, 87
342, 1, -0.132502, 87
343, 0, -0.153903, 68
344, 1, -0.075196, 68
345, 1, -0.053377, 68
346, 1, -0.090879, 68
347, 1, -0.146291, 68
348, 1, -0.10342, 68
349, 0, -0.192178, 83
350, 1, -0.10069, 83
