BeatNumber, OnBeat, BeatDiff, Key
1903, 1, -0.009207, 69
1905, 0, 0.188311, 83
1905, 1, -0.076371, 83
1906, 1, 0.108, 83
1906, 1, -0.120944, 83
1907, 1, 0.051079, 83
1907, 0, 0.192164, 83
1907, 1, -0.064727, 83
1908, 1, 0.111564, 83
1908, 1, -0.125739, 83
1909, 1, 0.036659, 83
1909, 0, -0.215074, 83
1909, 1, -0.068152, 83
1910, 1, 0.094129, 83
1910, 0, -0.173834, 83
1910, 1, 0.009317, 83
1911, 0, -0.188162, 83
1911, 1, -0.021322, 83
1912, 0, 0.191599, 83
1912, 1, -0.078089, 83
1913, 1, 0.110691, 83
1913, 1, -0.13369, 83
1913, 1, 0.007121, 83
1914, 0, 0.170773, 83
1914, 1, -0.100365, 83
1915, 1, 0.083651, 83
1915, 0, -0.192052, 83
1915, 1, 0.014139, 68
1916, 0, 0.198338, 68
1916, 1, -0.050889, 68
1917, 1, 0.133788, 68
1917, 1, -0.116029, 68
1918, 1, 0.048452, 68
1918, 0, 0.212688, 68
1918, 1, -0.033646, 87
1919, 0, 0.154706, 87
1919, 1, -0.139526, 87
1920, 1, 0.026798, 87
1920, 0, 0.193378, 87
1920, 1, -0.074121, 87
1921, 1, 0.069645, 87
1921, 0, -0.197244, 87
1921, 1, -0.041152, 87
1922, 1, 0.127127, 87
1922, 1, -0.088862, 87
1923, 0, 0.18009, 68
1923, 1, -0.056355, 68
1924, 1, 0.115279, 68
1924, 0, -0.169849, 68
1924, 1, 0.0064, 68
1925, 0, 0.180663, 68
1925, 1, -0.100663, 68
1926, 1, 0.111144, 68
1926, 0, -0.154183, 68
1927, 1, 0.02309, 68
1927, 0, -0.213941, 68
1927, 1, -0.036522, 68
1928, 1, 0.143994, 68
1928, 1, -0.136672, 68
1929, 1, 0.046696, 68
1929, 0, -0.163385, 68
1932, 1, 0.018827, 87
1933, 1, -0.120842, 87
1934, 1, 0.125785, 87
1934, 1, -0.098729, 87
1935, 1, 0.109973, 87
1935, 0, -0.166513, 83
1935, 1, 0.018852, 83
1936, 0, 0.200816, 83
1936, 1, -0.068378, 83
1937, 1, 0.116629, 83
1937, 0, -0.155026, 83
1938, 1, 0.032058, 83
1938, 0, 0.196384, 83
1938, 1, -0.055111, 83
1939, 1, 0.108686, 83
1939, 0, -0.171026, 83
1939, 1, -0.014409, 83
1940, 0, 0.155923, 83
1940, 1, -0.122791, 83
1941, 1, 0.066736, 83
1941, 0, -0.194721, 83
1941, 1, -0.029926, 83
1942, 0, 0.153389, 83
1942, 1, -0.12226, 83
1943, 1, 0.053262, 83
1943, 0, -0.20885, 83
1943, 1, -0.017883, 83
1944, 0, 0.16871, 83
1944, 1, -0.085904, 83
1945, 1, 0.084332, 83
1945, 0, -0.180209, 83
1945, 1, -0.006112, 83
1945, 1, 0.013235, 68
1946, 0, -0.210734, 68
1946, 1, -0.05363, 68
1947, 1, 0.120818, 68
1947, 0, -0.157955, 68
1947, 1, 0.004313, 68
1948, 0, 0.165222, 68
1948, 1, -0.125539, 68
1949, 1, 0.059161, 68
1949, 0, 0.203025, 68
1949, 1, 0.02091, 68
1950, 0, 0.186994, 68
1950, 1, -0.071806, 68
1951, 1, 0.072172, 68
1951, 0, -0.189021, 68
1951, 1, -0.016119, 68
1952, 0, 0.156985, 68
1952, 0, -0.168512, 87
1952, 1, -0.030422, 87
1953, 1, 0.14399, 87
1953, 1, -0.108884, 87
1954, 1, 0.04966, 87
1954, 0, -0.201172, 87
1954, 1, -0.028934, 87
1955, 0, 0.1621, 87
1955, 1, -0.100439, 87
1956, 1, 0.06664, 87
1956, 0, -0.194263, 87
1956, 1, -0.016189, 87
1957, 0, 0.184163, 87
1957, 1, -0.066666, 87
1958, 1, 0.113397, 87
1958, 1, -0.139213, 87
1959, 1, 0.044633, 87
1959, 0, -0.207673, 87
1959, 1, 0.005898, 87
1960, 0, 0.187473, 87
1960, 1, -0.042256, 87
1961, 1, 0.137888, 87
1961, 1, -0.074595, 87
1962, 1, 0.123555, 68
1962, 1, -0.146856, 68
1963, 1, 0.04865, 68
1963, 0, -0.192227, 68
1963, 1, 0.001924, 68
1964, 0, 0.169964, 83
1964, 1, -0.088511, 83
1965, 1, 0.079542, 83
1965, 0, -0.184001, 83
1967, 1, -0.097435, 87
1968, 1, 0.07647, 87
1968, 1, -0.135745, 87
1969, 1, 0.106932, 87
1969, 1, -0.142612, 87
1970, 1, 0.055857, 87
1970, 0, -0.174697, 87
1971, 1, 0.03892, 87
1971, 0, -0.208357, 87
1972, 1, 0.046274, 87
1972, 0, -0.160808, 87
1972, 1, 0.00727, 87
1973, 0, 0.153589, 87
1973, 1, -0.114678, 87
1974, 1, 0.022119, 87
1974, 1, 0.134199, 87
1974, 1, -0.141775, 87
1974, 1, -0.01495, 87
1975, 1, 0.084636, 87
