BeatNumber,OnBeat,BeatDiff,Key
132,1,0.099218,162
133,0,0.199335,32
134,1,0.563958,83
137,1,-0.140415,87
139,1,0.065099,83
141,1,0.063625,32
142,1,-0.046734,32
143,1,-0.09978,32
144,1,0.133659,32
144,1,0.216297,32
145,0,-0.202662,32
145,1,-0.135955,87
146,1,0.0125,32
148,1,0.077791,32
149,0,-0.171398,32
149,1,0.477184,32
150,1,0.607686,83
153,1,0.103428,83
154,0,-0.199241,83
154,1,0.017654,83
155,0,-0.187001,83
156,1,0.071593,83
157,1,-0.082872,83
158,0,-0.172964,83
158,0,0.156328,83
159,0,-0.206237,83
161,1,0.133797,83
162,0,-0.206171,83
169,0,0.173158,68
170,1,-0.019773,68
171,1,-0.028375,68
172,1,0.067741,83
173,1,-0.094188,68
174,1,0.023127,68
175,1,-0.060412,68
176,1,-0.014177,68
177,1,-0.047455,68
178,1,-0.028868,68
179,1,-0.027816,68
180,1,-0.040053,68
181,1,-0.024125,68
182,1,0.002874,68
183,1,-0.014649,68
185,1,0.026825,68
186,1,0.104831,68
187,1,-0.058131,68
189,0,-0.195252,68
190,1,0.114161,68
191,0,0.150597,68
194,0,0.166381,87
195,1,0.125488,87
196,0,0.214918,68
197,1,-0.126034,68
198,1,-0.010053,68
199,1,-0.051256,68
200,1,-0.064912,68
201,1,0.015399,68
202,1,0.009719,68
206,1,0.130132,87
207,0,0.206151,87
209,1,0.131338,87
210,1,-0.10014,65
211,1,0.147355,87
212,1,0.078823,65
213,1,-0.104694,83
214,1,-0.087937,83
216,1,0.087017,87
217,0,0.184529,65
218,1,0.088835,65
219,1,-0.073703,65
219,0,0.170685,65
220,1,0.038907,65
221,1,0.111196,65
222,1,0.074459,65
223,1,-0.040424,65
224,0,-0.185719,65
224,1,0.133681,65
225,0,-0.213478,65
226,1,0.051979,65
226,1,0.131061,83
228,1,-0.093921,83
229,1,0.119823,83
230,1,-0.071994,83
231,1,0.036305,83
232,1,0.043389,83
233,1,-0.012106,83
234,1,-0.073452,83
237,1,-0.13262,65
238,1,-0.063584,65
239,1,-0.03133,65
241,1,0.066571,65
242,1,0.030454,65
243,1,0.095408,68
244,0,0.191161,68
244,1,0.74034,65
244,1,0.74034,87
248,1,0.061189,87
248,1,0.12293,65
249,1,0.122401,65
250,1,0.021318,65
251,1,-0.072203,65
251,0,0.213871,87
252,1,0.126336,87
253,1,0.0975,65
253,0,0.158216,87
254,1,0.056471,87
255,0,-0.215826,65
255,0,0.168236,87
256,1,0.064567,87
257,1,0.069443,65
258,1,0.024015,65
259,1,-0.056453,87
260,1,-0.128463,65
261,1,0.133003,68
261,1,0.362412,65
263,1,0.064955,68
265,1,0.057573,68
266,1,-0.075534,68
266,0,0.185451,68
267,1,0.014742,68
268,0,-0.172659,68
268,1,-0.135691,68
269,0,0.160614,68
270,1,-0.022201,68
271,0,-0.202372,68
271,1,0.107744,68
272,1,-0.018461,68
273,0,-0.162619,68
273,1,0.103216,68
274,1,0.040096,68
275,1,-0.043601,87
275,1,-0.022721,87
279,1,0.101794,68
280,1,-0.018959,87
281,1,-0.145533,87
281,1,0.056418,68
282,1,-0.101151,87
283,0,-0.213054,68
283,0,-0.187034,87
283,1,0.014481,87
284,1,-0.123853,68
284,1,0.141838,87
284,0,0.212629,68
285,1,-0.04832,87
286,1,-0.10739,87
286,1,0.142834,87
287,1,0.043818,69
288,0,-0.173227,87
288,1,-0.143093,87
289,0,0.204818,69
290,1,0.004093,87
291,0,-0.181446,69
291,1,0.078746,69
292,1,-0.031177,68
293,1,0.050705,87
293,1,0.431431,32
293,1,0.431431,68
296,1,0.061035,32
