BeatNumber, OnBeat, BeatDiff, Key
144, 1, 0.008795, 83
147, 1, -0.030618, 87
148, 1, -0.048927, 87
149, 1, -0.100447, 65
150, 1, -0.001934, 65
151, 1, 0.014167, 83
152, 1, 0.012038, 83
154, 1, 0.027557, 68
154, 1, 0.009275, 68
156, 1, 0.024689, 68
157, 1, 0.050872, 68
158, 1, 0.038338, 68
159, 1, 0.058776, 65
160, 1, 0.018709, 65
161, 1, 0.01757, 65
161, 1, -0.00108, 65
163, 1, 0.048492, 83
164, 1, 0.038311, 83
165, 1, 0.0447, 83
166, 1, 0.044608, 68
167, 1, 0.056401, 68
168, 1, 0.074108, 68
169, 1, 0.04583, 68
170, 1, 0.035298, 87
170, 1, -0.003124, 87
172, 1, 0.037267, 87
172, 1, -0.000276, 87
173, 1, -0.05201, 65
174, 1, -0.011761, 65
175, 1, -0.011219, 65
176, 1, -0.078766, 65
177, 1, -0.073918, 65
178, 1, -0.125279, 65
179, 1, -0.00833, 83
181, 1, 0.023847, 83
182, 1, 0.065272, 83
183, 1, 0.027058, 83
183, 1, 0.003569, 68
184, 1, -0.014301, 68
185, 1, -0.026104, 83
187, 1, 0.038508, 83
187, 1, -0.007348, 68
188, 1, 0.013063, 68
189, 1, -0.072161, 83
190, 1, -0.02198, 68
191, 1, -0.023092, 68
192, 1, 0.01479, 87
193, 1, 0.002346, 87
194, 1, 0.00082, 68
196, 1, 0.047802, 68
197, 1, 0.043119, 65
198, 1, 0.078502, 65
199, 1, 0.091633, 65
200, 1, 0.117759, 65
201, 1, 0.092269, 65
202, 1, 0.094643, 65
203, 1, 0.072524, 65
203, 1, 0.002223, 83
204, 1, -0.030295, 68
205, 1, -0.022564, 68
206, 1, 0.006419, 68
207, 1, 0.025465, 68
209, 1, 0.028512, 68
210, 1, 0.039375, 68
211, 1, 0.048936, 68
212, 1, 0.047918, 68
213, 1, 0.024351, 68
213, 1, 0.023125, 68
215, 1, 0.070778, 68
216, 1, 0.032045, 68
216, 1, 0.024515, 68
218, 1, 0.034526, 68
218, 1, 0.023306, 68
219, 1, 0.005844, 68
