BeatNumber, OnBeat, BeatDiff, Key
662, 1, 0.07572, 39
663, 1, 0.038603, 40
663, 1, -0.010591, 39
664, 1, -0.037031, 39
665, 1, -0.059846, 39
666, 1, -0.073755, 40
667, 1, -0.058331, 39
668, 1, -0.07965, 39
669, 1, -0.066104, 39
670, 1, -0.111646, 40
671, 1, -0.113311, 39
672, 1, -0.085482, 39
673, 1, -0.065494, 39
674, 1, -0.113785, 40
675, 1, -0.086813, 39
676, 1, -0.077443, 39
677, 1, -0.112239, 39
678, 1, -0.078655, 39
679, 1, -0.092115, 38
680, 1, -0.028233, 39
681, 1, -0.0131, 39
682, 1, -0.053973, 39
683, 1, -0.013315, 38
684, 1, -0.083853, 38
685, 1, -0.037503, 39
686, 1, -0.072721, 38
687, 1, -0.076731, 38
688, 1, -0.074016, 38
689, 1, -0.081983, 38
690, 1, -0.058175, 38
691, 1, -0.085046, 39
692, 1, -0.051891, 38
693, 1, -0.037017, 38
694, 1, -0.06218, 38
695, 1, -0.102656, 39
696, 1, -0.026114, 38
697, 1, -0.044346, 39
698, 1, -0.07916, 38
699, 1, -0.064096, 38
700, 1, -0.065639, 39
701, 1, -0.05029, 39
702, 1, -0.085161, 39
703, 1, -0.1028, 38
704, 1, -0.070633, 39
705, 1, -0.056471, 39
706, 1, -0.057835, 39
707, 1, -0.009421, 39
708, 1, -0.027401, 39
709, 1, 0.004632, 39
710, 1, -0.030464, 39
712, 1, 0.034993, 39
712, 1, -0.033331, 39
713, 1, -0.018218, 39
714, 1, -0.036068, 39
715, 1, -0.070992, 39
716, 1, -0.038828, 39
717, 1, -0.04049, 39
718, 1, -0.041993, 39
719, 1, -0.060034, 39
720, 1, -0.02809, 39
721, 1, -0.046187, 39
722, 1, -0.064239, 39
723, 1, -0.082128, 39
724, 1, -0.10029, 39
725, 1, -0.101681, 39
726, 0, -0.169906, 39
727, 1, -0.087794, 39
728, 1, -0.006022, 39
729, 1, -0.024217, 39
730, 1, -0.059081, 38
731, 1, -0.110464, 39
732, 1, -0.045221, 39
733, 1, -0.063403, 39
734, 1, -0.048212, 39
735, 1, -0.06633, 39
736, 1, -0.084555, 39
737, 1, -0.036063, 39
738, 1, -0.037231, 39
739, 1, -0.055152, 39
740, 1, -0.039555, 39
741, 1, -0.007573, 39
742, 1, -0.009126, 39
743, 1, -0.043786, 39
744, 1, -0.045315, 39
745, 1, -0.013583, 39
747, 1, 0.034909, 39
747, 1, -0.016409, 40
748, 1, -0.134534, 32
748, 1, 0.015563, 38
749, 1, 0.030689, 38
750, 1, -0.004579, 38
751, 1, 0.010609, 40
753, 1, 0.075128, 39
753, 1, -0.026395, 32
754, 1, -0.011226, 32
755, 1, 0.088805, 39
756, 1, 0.054118, 39
757, 1, 0.035853, 39
757, 1, 0.017775, 40
758, 1, 0.016548, 39
760, 1, 0.048243, 40
760, 1, 0.013526, 39
761, 1, 0.012164, 40
762, 1, 0.010722, 40
764, 1, 0.026025, 39
764, 1, -0.058824, 39
765, 1, -0.077032, 39
766, 1, 0.00518, 39
767, 1, 0.019158, 40
768, 1, 0.013566, 40
769, 1, -0.015835, 40
770, 1, -0.009564, 40
771, 1, -0.018356, 40
772, 1, -0.003138, 40
773, 1, -0.021057, 40
774, 1, -0.003324, 40
776, 1, 0.101585, 40
777, 1, 0.062488, 40
777, 1, -0.017204, 37
778, 1, -0.045274, 37
779, 1, -0.047442, 40
780, 1, -0.065803, 37
781, 1, 0.004493, 40
783, 1, 0.082175, 40
784, 1, 0.088196, 40
785, 1, 0.083345, 40
786, 1, 0.081286, 39
787, 1, 0.090197, 40
788, 1, 0.064366, 39
789, 1, 0.074952, 39
790, 1, 0.093291, 38
790, 1, 0.017228, 38
791, 1, -0.001421, 37
792, 1, -0.006943, 38
793, 1, 0.012888, 40
794, 1, 0.002969, 37
795, 1, -0.001965, 38
796, 1, -0.038573, 37
797, 1, -0.027692, 40
798, 1, -0.006923, 38
799, 1, -0.045947, 39
1581, 1, 0.101455, 27
