BeatNumber,OnBeat,BeatDiff,Key
101,1,-0.078923,83
104,0,-0.129888,83
106,1,-0.089122,65
108,1,0.019327,65
109,0,-0.137974,83
110,1,-0.001098,83
111,1,-0.010312,83
112,1,-0.012349,83
113,1,-0.096256,68
114,0,-0.106722,87
115,1,-0.052131,87
116,1,-0.077352,83
117,0,-0.164634,68
118,0,-0.166074,83
118,0,-0.107596,68
120,1,-0.080277,68
121,1,-0.003495,87
122,1,-0.071542,65
123,1,-0.02134,83
124,1,-0.073214,68
125,0,-0.118039,87
126,0,-0.142257,87
127,0,-0.14294,87
128,1,-0.082502,87
130,0,0.116463,87
131,0,0.128987,87
132,0,-0.183573,38
133,0,-0.122357,38
134,0,-0.146408,87
135,0,-0.191343,68
136,1,-0.0319,68
138,0,0.124978,68
139,0,-0.105721,68
140,0,-0.1085,68
141,1,-0.04303,83
143,0,-0.183147,83
144,1,-0.093219,65
145,1,0.013562,83
146,1,-0.065468,87
147,1,-0.05921,68
148,1,-0.012723,83
149,1,-0.048653,83
150,1,0.03648,68
151,1,-0.016026,87
152,1,-0.072264,68
152,1,-0.065246,83
153,1,-0.051317,68
154,1,-0.051479,87
155,0,-0.105377,68
156,0,-0.100665,83
157,0,-0.11281,68
159,1,0.087171,68
160,0,0.212526,83
161,0,0.20934,83
162,0,0.205711,83
163,1,0.043224,83
164,1,-0.073798,68
165,1,-0.022941,87
167,1,0.054136,68
168,1,-0.032292,83
168,1,0.013544,68
170,0,0.118213,83
171,0,0.201247,83
174,1,0.030174,83
175,1,-0.034245,68
176,1,-0.041239,87
177,1,-0.073513,68
177,1,-0.026691,83
178,1,-0.001774,68
180,1,0.060313,68
181,1,0.023843,68
182,1,-0.008157,68
183,1,0.076077,68
184,1,0.081921,68
185,1,0.034617,87
186,1,0.017516,87
187,1,0.073199,87
188,1,0.014357,65
189,1,-1.4e-05,65
190,1,0.08525,68
191,1,-0.003561,68
192,1,-0.044977,87
193,1,-0.011485,87
194,1,-0.039865,87
195,1,-0.037619,87
196,1,-0.026758,68
197,1,0.003442,68
198,1,0.01154,68
199,1,-0.075068,87
200,1,-0.031558,87
201,0,0.172183,32
202,1,-0.01638,87
203,1,-0.029564,87
204,1,-0.055042,87
205,0,-0.148541,32
205,1,0.067339,87
206,1,-0.034379,87
207,0,-0.136355,87
207,1,-0.051944,32
207,0,0.155674,32
208,1,-0.032182,32
208,0,0.1727,32
209,1,-0.036592,65
210,1,0.065691,65
211,1,-0.06323,65
211,1,-0.039394,87
212,1,-0.023689,87
213,1,-0.047214,87
214,1,-0.096929,68
215,1,-0.095728,68
216,1,-0.076032,68
217,0,-0.193839,68
218,0,-0.18511,68
219,0,-0.124856,68
220,1,-0.099482,68
221,0,0.16748,65
222,0,0.198675,65
223,1,-0.051367,87
224,1,-0.080816,87
225,0,0.199682,83
226,0,0.14483,83
227,1,0.057579,83
228,1,-0.01123,68
229,1,0.028229,87
230,1,-0.03795,87
230,0,0.208361,65
231,0,-0.123691,65
233,0,0.150138,83
234,0,-0.13754,83
235,0,-0.111794,83
236,1,-0.065857,68
237,1,-0.05621,83
238,1,-0.007461,83
239,1,-0.078302,68
240,1,-0.059015,68
241,1,-0.069678,68
242,1,-0.047929,68
243,1,-0.055111,68
244,1,-0.006333,68
245,1,-0.025852,68
247,1,0.02332,68
248,1,0.0397,68
249,1,-0.050495,68
249,1,-0.014045,68
250,1,-0.050377,68
251,0,-0.1301,83
252,1,-0.092014,83
253,0,-0.107143,83
254,1,-0.044893,65
255,1,0.0203,65
256,1,-0.014542,87
257,1,-0.010938,87
258,0,-0.131779,65
259,0,-0.140733,32
260,1,-0.09061,65
261,0,-0.158106,87
262,1,-0.087903,87
263,1,0.045719,32
264,1,0.082546,87
265,1,0.003296,87
265,1,0.041979,32
266,0,-0.101168,32
266,0,0.173487,32
267,1,0.033199,83
268,0,-0.217295,32
268,1,0.0847,68
269,1,0.045097,68
270,1,-0.01237,68
270,1,-0.011873,68
271,1,-0.061749,83
272,1,-0.053884,83
273,1,-0.042019,83
274,1,-0.028035,83
275,1,-0.086454,65
276,1,-0.040625,65
277,0,-0.100415,87
278,1,-0.071388,87
280,1,0.030059,87
281,1,0.00764,87
282,1,-0.079626,65
282,1,-0.058484,65
283,1,-0.076707,65
284,1,-0.04196,65
285,1,-0.080551,65
286,1,-0.047434,65
