BeatNumber,OnBeat,BeatDiff,Key
14,1,0.122668,39
14,1,0.122668,40
15,1,0.041669,40
16,1,-0.026899,40
17,1,-0.058808,37
17,1,-0.047327,40
18,1,-0.028587,40
19,1,-0.013065,40
21,1,0.054699,40
22,1,0.04523,37
23,1,0.003345,37
24,1,-0.000625,39
25,1,-0.033969,37
26,1,-0.036874,37
27,1,-0.062742,38
27,1,-0.039707,38
29,1,0.019123,39
30,1,-0.015896,37
30,1,0.009721,38
31,1,-0.020093,39
32,1,0.000236,39
34,1,0.035736,39
35,1,0.042433,39
36,1,0.062781,39
37,1,0.072808,39
38,1,0.058037,39
39,1,0.014226,39
40,1,0.005458,40
40,1,0.013485,39
41,1,0.000895,39
42,1,0.021513,39
43,1,0.032931,39
44,1,0.003634,39
46,1,0.03136,39
47,1,-0.00874,39
47,1,0.020803,39
48,1,0.019984,40
49,1,0.010489,39
50,1,0.01891,39
51,1,-0.005247,39
52,1,-0.054513,39
53,1,-0.003141,39
54,1,-0.043161,39
55,1,-0.040628,39
56,1,-0.019504,38
57,1,-0.046765,39
58,1,0.003884,39
59,1,-0.005291,39
60,1,0.005002,38
61,1,0.012881,38
62,1,0.010951,38
63,1,-0.0203,40
64,1,0.017279,40
65,1,0.003208,38
67,1,0.041692,38
68,1,0.045889,37
69,1,0.002785,38
69,1,0.014046,40
70,1,-0.011265,37
71,1,0.007072,37
72,1,0.011812,37
74,1,0.040259,38
75,1,0.02243,38
75,1,0.025881,38
76,1,-0.052818,38
77,1,-0.104048,39
78,1,-0.122437,38
79,1,-0.074213,38
80,1,-0.030778,39
81,1,-0.060659,39
82,1,-0.062052,39
84,1,0.036804,39
85,1,-0.013143,38
86,1,0.017034,38
87,1,0.048561,38
88,1,0.080347,38
89,1,0.045307,38
90,1,0.043778,37
91,1,0.009078,37
92,1,0.007302,32
93,1,0.023183,32
94,1,0.02178,37
95,1,-0.012737,69
96,1,0.035788,69
97,1,0.034332,69
98,1,0.049516,69
99,1,0.081197,38
100,1,0.029725,38
101,1,0.02841,37
102,1,-0.005662,38
103,1,-0.007767,32
104,1,0.025085,38
105,1,0.024093,39
106,1,0.03805,39
107,1,0.052741,39
108,1,0.051527,39
109,1,0.033199,39
110,1,0.031583,39
111,0,0.214289,39
112,1,0.145402,39
113,1,0.093783,39
114,1,0.125571,38
115,1,0.057411,38
116,1,0.091118,38
117,1,0.039152,40
118,1,0.069787,40
118,0,0.153185,32
119,1,0.068518,32
120,1,0.00267,38
121,1,-0.000983,32
122,1,-0.035814,39
123,1,-0.120672,32
123,1,-0.105397,32
124,1,-0.106695,39
125,1,-0.04169,39
126,1,0.008289,39
127,1,-0.044172,39
128,1,-0.030419,39
129,1,-0.015231,39
130,1,-0.049776,40
132,1,0.11595,37
133,1,0.064067,40
134,1,0.062266,38
135,1,0.04422,37
136,1,0.010283,38
137,1,0.007823,40
138,1,0.023272,38
139,1,0.022143,37
140,1,-0.02738,32
140,1,0.003078,32
141,1,0.020564,32
142,1,-0.014993,32
143,1,-0.000914,32
144,1,-0.00092,32
145,1,-0.054404,39
146,1,0.128982,32
147,1,0.043892,32
148,1,0.059308,32
149,1,-0.108907,37
149,1,0.090338,32
150,1,0.022136,39
150,1,0.088651,32
151,1,0.037726,32
152,1,0.002552,40
152,0,0.152464,32
153,1,0.08451,32
154,1,-0.08381,40
154,1,0.099586,32
155,0,-0.15176,40
155,1,0.082306,32
156,1,0.013458,37
156,1,0.146619,32
157,1,0.045179,32
158,1,0.060579,32
159,1,0.058988,32
160,1,0.074202,32
161,1,0.056742,32
162,1,0.071792,32
163,1,0.070802,32
164,1,0.037195,39
165,1,0.051684,39
166,1,0.01634,39
167,1,-0.001568,39
167,1,0.013835,39
168,1,0.013415,39
169,1,-0.004498,39
171,1,0.042518,39
172,1,0.024674,39
173,1,0.039038,39
174,1,0.020753,39
175,1,0.002966,39
176,1,0.034691,39
177,1,0.033448,39
178,1,0.048363,39
179,1,0.06405,39
180,1,-0.004353,38
181,1,-0.005773,39
182,1,-0.023932,39
182,1,0.024727,40
183,1,-0.010262,40
184,1,-0.028283,39
186,1,0.037723,40
187,1,-0.014529,39
188,1,-0.015883,39
188,1,-0.000764,39
189,1,0.014517,39
191,1,0.063036,39
192,1,0.02798,39
193,1,0.110134,39
194,1,0.108501,39
195,1,0.057006,38
196,1,0.055569,40
197,1,-0.045871,38
198,1,-0.064016,38
198,1,-0.04884,37
199,1,-0.03353,38
200,1,-0.018464,38
201,1,-0.069996,37
202,1,-0.054724,39
204,1,0.026953,69
205,1,0.025566,69
206,1,0.041034,69
207,1,0.056125,69
208,1,0.038073,69
209,1,0.086501,69
210,1,0.101834,69
211,1,0.083579,69
212,1,0.065564,69
213,1,0.063819,69
214,1,0.079131,69
215,1,0.077694,69
216,1,0.109554,69
217,1,0.074766,69
218,1,0.05668,69
219,1,0.088569,69
220,1,0.087115,69
221,1,0.069029,69
222,1,0.050891,69
223,1,0.066058,69
224,1,0.047804,69
225,1,0.029605,69
226,1,0.011798,69
227,1,-0.006539,69
227,1,0.008846,69
228,1,-0.024473,69
229,1,0.005616,69
230,1,0.004289,69
231,1,0.002687,69
232,1,-0.015253,69
233,1,0.016758,69
235,1,0.032145,69
236,1,0.046737,69
237,1,0.011944,69
238,1,-0.022933,68
239,1,-0.041111,68
240,1,0.090999,68
241,1,0.056528,68
242,1,0.038617,83
243,1,0.036656,68
244,1,0.035215,68
245,1,0.000562,68
245,1,0.015806,83
246,1,-0.019154,68
247,1,0.01282,68
248,1,-0.038658,68
249,0,-0.156675,32
250,1,-0.074661,32
251,1,-0.059134,32
252,1,-0.110395,83
253,0,-0.178458,32
254,1,-0.146717,68
255,1,-0.014865,68
256,1,-0.049613,32
257,1,-0.0011,32
259,1,0.03059,68
260,1,0.029351,68
261,1,-0.038855,87
261,1,-0.023678,87
262,1,0.025262,87
263,1,-0.00999,87
264,1,-0.011492,87
265,1,-0.129856,32
266,1,-0.097939,32
267,1,-0.082529,68
268,1,0.117157,32
269,1,-0.017328,32
270,1,-0.035466,32
270,1,0.013125,32
271,1,-0.005139,32
272,1,0.010224,32
273,1,0.008651,68
275,1,0.023325,83
276,1,0.055305,83
277,1,0.021408,68
278,1,-0.013776,68
279,1,-0.048914,68
280,1,-0.067331,68
280,1,-0.019127,68
281,1,-0.037525,83
282,1,-0.055748,83
283,1,-0.006897,83
284,1,0.008101,83
285,1,0.006636,83
287,1,0.022095,83
288,1,0.02073,65
289,1,-0.013998,65
290,1,0.06785,65
291,1,-0.035014,83
291,1,0.001495,83
292,1,-0.002764,83
293,1,-0.029811,83
294,1,-0.038873,83
295,1,-0.000264,83
296,1,0.025484,83
297,1,0.00545,83
298,1,0.01708,65
299,1,0.025016,65
301,1,0.037027,65
302,1,0.027717,65
303,1,0.033308,65
304,0,-0.196797,68
304,1,0.059438,68
305,1,0.071473,68
306,1,0.068566,68
307,1,0.03174,68
308,1,-0.011495,68
308,1,-0.006023,68
309,1,0.021146,68
310,1,-0.014519,68
311,1,0.019477,68
313,1,-0.031754,68
314,1,-0.063369,68
315,0,-0.186546,68
316,1,-0.099829,68
317,0,0.185708,65
318,1,0.134427,65
319,1,0.046432,65
320,1,0.007046,68
327,1,0.012296,37
329,1,0.062202,37
330,1,0.063319,37
331,1,-0.145661,39
331,1,-0.062495,39
332,1,-0.021296,39
333,1,-0.004053,39
335,1,0.023157,39
336,1,0.035421,37
337,1,0.05122,37
338,1,0.015293,37
339,1,-0.028114,37
340,1,0.029223,37
341,1,0.037453,37
342,1,0.010572,37
342,1,0.01901,37
343,1,-0.026764,37
344,1,0.001038,40
346,1,0.041846,40
347,1,0.000467,37
348,1,-0.023852,40
348,1,-0.021268,40
349,1,-0.023565,40
350,1,-0.022621,40
351,1,-0.078889,40
383,1,0.117906,40
384,1,0.072575,40
385,1,0.014483,39
386,1,0.037642,39
387,1,0.016254,39
388,1,0.015957,39
389,1,0.089009,39
390,1,0.059952,39
391,1,0.034048,39
392,1,0.019679,39
392,1,0.02531,39
394,1,0.13495,39
395,1,0.086495,39
396,1,0.114999,39
397,1,0.134599,39
