BeatNumber,OnBeat,BeatDiff,Key
65,0,-0.163394,32
67,0,0.201914,82
70,0,-0.206614,69
71,0,-0.188868,69
72,1,0.144448,69
73,1,0.061576,69
74,1,0.025132,69
75,1,-0.026492,69
76,1,-0.061164,69
77,0,-0.156991,69
77,0,0.203936,69
78,1,0.085865,69
79,1,0.084379,69
79,0,0.201096,69
80,1,0.007648,69
80,1,0.022818,40
81,1,-0.085192,69
81,0,0.206154,69
82,1,0.030205,69
83,1,-0.118567,69
83,1,0.14521,69
84,1,0.010457,69
85,1,-0.090919,69
85,0,0.177516,69
86,1,-0.006755,69
87,0,-0.193617,69
87,1,0.107664,69
88,1,-0.110205,69
88,1,0.057913,40
88,1,0.088311,69
89,1,-0.020839,69
90,0,-0.191572,69
90,1,0.068456,69
91,1,-0.056539,69
91,0,0.207151,69
92,1,0.032219,69
93,1,-0.002417,69
94,0,-0.204028,69
94,1,-0.069549,40
94,1,-0.038105,69
95,0,-0.154344,69
96,1,0.085498,69
97,1,-0.010955,69
98,1,-0.146265,69
98,0,0.157077,69
99,1,0.064651,69
100,1,-0.062344,69
101,0,-0.162011,69
101,1,0.143043,69
102,1,-0.015467,69
102,0,0.151184,40
104,1,0.049205,69
105,1,0.08147,69
106,1,-0.054586,69
107,1,-0.130374,69
107,1,0.143888,40
108,1,-0.103633,69
109,0,-0.208704,69
109,1,0.145562,69
110,1,-0.00609,69
111,1,-0.116243,69
111,0,0.205948,69
112,1,0.149295,69
113,1,-0.000534,40
114,1,0.139385,69
115,1,-0.051036,69
116,0,-0.21171,69
116,1,0.040634,39
116,1,0.136306,69
117,1,-0.002018,69
118,0,-0.1861,69
118,1,0.02797,39
118,1,0.044597,69
119,1,-0.112551,69
119,1,0.141325,69
120,1,-0.12065,39
120,1,-0.024835,69
121,1,-0.11325,69
121,0,0.158645,69
122,1,-0.003284,69
122,1,0.035771,39
123,1,-0.066469,69
123,0,0.174742,69
124,1,-0.079506,39
124,1,0.019444,69
125,1,-0.080414,69
125,0,0.199465,69
126,1,0.016174,69
127,1,0.027188,69
128,1,-0.005378,69
128,1,0.088677,39
129,1,-0.104593,69
130,0,-0.206144,69
130,0,0.160293,69
131,1,0.009073,69
132,0,-0.214743,39
132,0,0.201156,39
133,0,-0.189213,69
133,1,0.097811,39
134,1,-0.021218,39
135,1,-0.089832,39
136,1,-0.124416,39
136,1,-0.036438,39
137,1,0.026081,39
138,1,-0.001296,39
139,1,0.006466,39
140,1,0.011251,39
141,1,0.021723,39
143,1,0.050005,39
144,1,0.113795,39
145,1,0.072643,39
146,1,0.116167,39
147,1,0.137184,39
148,1,0.124777,39
149,1,0.046368,39
150,1,0.049787,39
151,1,0.060349,39
152,1,0.041538,39
153,1,0.0294,38
154,1,0.06666,38
155,1,0.059621,40
156,0,-0.209922,32
157,0,0.15292,69
158,1,0.109486,69
159,1,0.060892,69
160,1,0.09686,69
161,1,0.107964,69
162,1,0.055941,69
163,1,0.090675,69
164,1,0.092662,69
165,1,0.015271,69
166,1,0.074669,69
167,1,0.104604,69
168,1,0.13874,69
169,1,0.114313,69
170,1,0.121578,69
171,1,0.071021,69
172,1,0.04864,69
173,1,0.051695,69
174,1,0.081586,69
175,1,0.030441,69
175,0,0.195565,37
176,1,-0.073792,69
176,0,0.171127,69
177,1,-0.096324,37
177,0,0.204751,37
178,1,0.149702,37
179,1,0.067166,37
180,1,0.00507,38
181,1,0.038971,38
182,1,0.051383,38
183,1,0.037039,38
184,1,-0.00191,38
185,1,0.023516,38
186,1,0.014177,38
187,1,-0.039906,38
188,1,0.025299,38
189,1,0.0096,38
190,1,-0.067893,38
190,1,0.105208,32
191,1,-0.046426,32
191,0,0.20356,32
192,1,0.035612,38
193,1,-0.015733,38
193,1,0.015787,38
194,1,-0.002132,38
195,1,-0.03653,38
196,0,0.195915,32
197,1,0.028792,32
198,0,-0.172942,32
198,1,0.026824,38
198,1,0.127145,32
199,1,-0.107578,38
200,1,0.024382,40
201,1,-0.060461,39
202,1,0.053838,69
203,0,-0.163787,69
203,1,0.103198,69
204,1,-0.081612,69
204,1,0.068537,39
205,1,0.017167,39
206,1,-0.084545,39
207,1,-0.136296,39
207,1,-0.104564,40
208,1,-0.106387,40
209,0,-0.206728,39
210,0,0.158984,39
211,1,0.107451,39
212,1,0.073407,39
213,1,0.088813,39
214,1,0.069844,39
215,1,0.034827,39
216,1,-0.016705,39
216,1,-0.001616,39
217,1,-0.036406,40
218,1,-0.037785,37
219,1,-0.005937,37
221,1,0.026564,39
222,1,-0.008784,39
223,1,-0.010285,39
224,1,0.021861,39
225,1,0.070612,39
226,1,0.069024,39
227,1,0.051424,39
228,1,0.032706,39
229,1,-0.002052,39
230,1,0.031927,39
231,1,0.028737,39
232,1,0.027219,39
233,1,0.009859,39
234,1,-0.092184,38
234,1,-0.059982,39
235,1,0.004764,39
237,1,0.055771,39
238,1,0.119647,39
239,1,0.084768,39
240,1,-0.000869,39
241,1,0.031256,39
242,1,-0.003542,39
242,1,0.012238,39
243,0,-0.206714,38
244,0,-0.15679,37
245,1,-0.108,37
246,0,0.19266,37
247,1,0.105415,37
248,1,0.038336,39
249,1,0.038925,39
250,1,-0.131322,38
251,0,-0.183663,38
251,1,-0.117284,39
252,0,-0.20218,39
253,1,0.114488,39
254,1,0.061861,39
255,0,0.177903,39
256,1,0.00986,39
257,1,-0.009212,39
258,1,-0.14325,40
259,0,-0.211973,40
259,0,0.188131,69
260,1,0.003332,69
261,0,-0.180246,69
261,1,0.070824,69
262,1,-0.099449,69
262,0,0.150798,69
263,1,-0.034313,69
264,0,-0.185807,69
264,1,0.06419,69
265,1,-0.137262,69
265,1,0.112678,69
266,1,-0.022164,69
267,0,-0.190207,69
267,1,0.04318,69
268,1,-0.141638,69
268,1,0.075009,39
269,1,-0.009886,39
270,1,-0.094247,39
271,1,-0.096013,39
272,0,-0.180879,38
272,0,0.202393,38
273,0,0.201311,38
275,1,0.064809,38
276,1,0.129937,38
277,0,0.161599,38
278,1,-0.141177,38
279,0,0.17568,69
280,1,-0.009442,69
280,1,0.005814,69
281,1,-0.145154,69
282,1,0.120876,69
283,1,0.035404,69
284,1,-0.081687,69
285,0,-0.216882,69
285,1,0.035484,69
286,0,-0.167886,69
286,1,0.067206,69
287,1,-0.102478,69
287,0,0.197348,69
288,1,0.012609,69
289,1,-0.005619,69
290,1,0.02816,69
291,1,-0.008495,69
292,1,0.025831,69
293,1,0.024342,69
294,1,-0.029664,69
295,1,0.018653,69
296,1,-0.049397,69
297,1,-0.08413,69
297,1,-0.002323,69
298,1,0.013227,69
300,1,0.061571,69
301,1,-0.039925,69
302,0,-0.158076,69
302,0,0.175692,69
303,1,-0.00945,69
304,1,-0.127548,69
304,1,0.105611,69
305,1,0.087709,69
306,1,0.052748,69
307,1,0.001682,69
308,1,-0.000124,69
309,0,-0.151489,69
309,1,0.148672,69
310,1,-0.053047,69
310,0,0.163617,69
311,1,-0.054472,69
311,0,0.212192,69
312,1,0.044071,69
313,0,-0.157268,69
313,1,0.092758,69
314,1,-0.075447,69
314,0,0.158002,69
315,1,-0.010235,69
316,0,-0.195175,69
316,1,0.073938,69
317,1,-0.113145,69
317,1,0.136825,69
318,1,0.03565,69
319,0,-0.165873,69
319,1,0.083667,69
320,1,-0.101044,69
320,0,0.182445,69
321,1,0.014551,69
322,0,-0.153798,69
322,1,0.096146,69
323,1,-0.088578,69
323,0,0.178265,69
324,1,0.009966,69
325,1,-0.141436,69
325,1,0.14189,69
326,1,-0.043007,69
327,0,-0.177385,69
327,0,0.172446,69
328,1,0.104128,69
329,1,0.085881,69
330,1,0.067672,69
331,1,0.016431,69
332,1,-0.01868,69
333,1,-0.053326,69
334,1,-0.121377,69
335,0,-0.17283,69
335,1,0.045364,39
336,1,-0.040841,39
337,1,-0.092327,40
338,0,-0.160395,40
338,1,0.056314,37
339,1,-0.028539,37
340,1,-0.112104,37
340,1,-0.064803,38
341,1,-0.099743,39
343,1,0.083677,69
344,1,-0.134957,69
344,1,0.130772,69
345,1,-0.021035,69
346,1,-0.088769,69
346,0,0.211408,69
347,1,0.078246,69
348,1,0.028868,69
349,1,-0.02469,69
349,1,0.006755,69
350,1,-0.028498,69
351,1,-0.047831,69
352,1,-0.048396,69
353,1,-0.050653,69
354,1,-0.135201,69
355,0,-0.202686,69
356,1,0.02963,69
357,0,-0.187314,69
357,0,0.179084,69
358,0,-0.171651,39
360,1,0.076119,39
361,1,0.041895,39
362,1,-0.079293,40
362,1,-0.079081,37
363,1,-0.065381,37
364,1,-0.066728,37
364,1,-0.000245,38
366,1,0.06818,39
367,1,0.03179,39
368,1,-0.037821,40
368,0,0.162237,37
369,1,0.110915,37
370,1,0.062836,37
371,1,-0.125399,38
372,0,0.173141,69
373,1,-0.011951,69
374,0,-0.161847,69
374,1,0.122501,69
375,1,0.002138,69
375,1,0.002532,69
376,0,0.186886,39
377,1,0.102259,69
378,1,0.000655,69
379,1,-0.133516,69
379,1,0.115689,69
380,1,-0.003451,69
381,0,-0.156338,69
381,1,0.111908,69
382,1,0.008547,69
383,1,-0.122474,39
383,1,-0.027504,39
384,1,-0.094068,40
385,1,-0.013004,37
386,1,-0.048854,37
387,1,-0.050238,37
388,1,0.084607,38
389,1,0.033218,38
390,1,-0.100022,39
391,0,-0.201272,40
391,1,-0.037656,37
392,1,-0.139223,40
394,1,0.126666,39
395,0,-0.17851,37
396,1,-0.04689,37
397,1,-0.030122,69
398,0,0.205566,69
399,1,0.070287,69
400,1,-0.047685,69
401,0,-0.166735,69
401,1,0.147729,69
402,1,0.029792,69
403,0,-0.155523,39
404,1,0.03224,39
405,1,0.10813,39
406,1,0.027038,40
407,1,0.04308,37
408,1,-0.111174,37
408,1,0.004119,38
410,1,-0.046894,39
412,1,0.050484,37
414,1,-0.053781,69
415,0,0.194769,69
416,1,0.008875,69
417,1,-0.125973,69
417,0,0.192565,69
418,1,0.092725,69
419,1,0.058714,69
420,1,0.003888,69
421,1,-0.112739,69
422,1,-0.149038,69
422,0,0.167392,69
423,0,-0.183579,39
423,0,0.198812,39
424,1,0.116441,39
425,1,0.049077,39
426,1,-0.005009,39
427,1,-0.054925,37
428,0,-0.17464,37
428,1,0.026639,37
429,0,-0.21019,37
429,1,0.139887,37
432,1,0.073151,69
433,1,-0.014606,69
434,1,-0.046964,69
435,1,-0.114468,69
436,0,-0.150263,69
436,0,0.164704,69
437,1,0.049168,69
437,0,0.181467,39
438,1,0.130846,39
439,1,-0.004632,39
440,1,-0.075994,40
441,1,-0.107357,37
442,0,-0.157572,37
442,1,0.124897,39
443,1,0.00481,39
444,1,0.057823,39
445,1,0.00307,69
446,0,-0.181545,69
446,1,-0.083996,39
446,1,-0.066438,39
447,0,0.215539,39
448,1,0.097425,39
449,1,-0.087434,39
450,0,-0.20545,40
450,1,0.079744,32
451,1,-0.092233,32
451,1,0.062515,40
452,0,-0.173152,32
452,1,0.06113,32
453,1,-0.125727,32
453,1,-0.07545,39
453,0,0.176412,32
454,0,-0.194078,38
454,1,0.089708,38
455,1,-0.014819,38
456,1,-0.114377,38
456,0,0.172289,38
457,1,0.086228,38
458,1,-0.033163,38
458,0,0.216842,32
459,1,0.013884,32
459,0,0.197407,39
460,1,-0.07076,32
460,1,0.080514,39
460,1,0.128833,32
461,1,-0.089174,39
461,0,0.17798,39
462,1,0.061153,39
463,1,-0.124667,39
463,0,0.207663,39
464,1,0.041582,39
465,1,-0.095623,32
465,1,0.121777,32
466,1,-0.08044,32
466,0,0.15288,32
467,1,0.036775,32
468,0,-0.1665,32
468,1,0.051857,32
469,1,-0.102446,39
469,0,0.165625,39
470,1,-0.002677,39
471,0,-0.154369,39
471,1,0.064469,40
472,1,-0.071841,40
473,0,-0.205153,40
473,1,0.11174,40
474,1,0.02931,40
475,1,-0.044302,40
476,1,-0.077511,40
477,0,-0.213661,40
477,1,0.138039,40
478,1,0.001849,37
479,1,0.118664,40
480,1,0.065566,39
481,1,-0.002614,40
482,1,-0.087232,37
483,0,-0.171952,37
483,1,0.047852,40
484,1,0.037032,40
485,1,0.011107,40
