BeatNumber, OnBeat, BeatDiff, Key
87, 1, -0.099046, 32
89, 0, 0.184324, 87
89, 1, -0.116631, 65
90, 1, 0.085054, 83
90, 0, -0.185337, 68
91, 1, -0.020172, 83
92, 1, -0.087973, 83
93, 1, -0.00612, 83
95, 1, 0.028933, 69
96, 1, -0.067959, 69
97, 0, -0.161631, 69
98, 1, 0.138151, 69
99, 0, 0.188796, 83
100, 0, -0.182785, 83
102, 1, 0.060784, 83
103, 1, 0.054805, 68
104, 1, 0.055582, 68
105, 1, 0.059862, 68
107, 1, 0.11723, 65
107, 1, 0.021709, 68
108, 1, -0.003649, 68
109, 1, 0.00866, 68
111, 1, 0.027671, 68
112, 1, 0.043572, 68
113, 1, 0.036307, 68
114, 1, 0.024463, 68
114, 1, 0.01404, 69
116, 1, 0.041311, 68
117, 1, 0.087424, 68
118, 1, 0.078103, 68
119, 1, 0.040526, 69
120, 1, 0.135686, 68
121, 1, 0.095992, 68
121, 1, -0.123613, 68
122, 1, 0.03935, 68
122, 0, 0.200944, 68
123, 1, 0.037038, 65
123, 1, -0.073555, 87
125, 1, 0.065591, 87
125, 1, 0.021783, 68
127, 1, 0.030342, 68
128, 1, 0.0288, 68
128, 1, 0.016433, 68
130, 1, -0.016341, 83
131, 1, -0.020355, 87
136, 1, -0.13582, 65
138, 0, -0.196934, 83
140, 1, 0.027716, 83
141, 1, 0.089765, 83
142, 1, 0.080365, 83
143, 1, 0.036588, 83
144, 1, 0.036585, 83
144, 1, 0.022032, 83
145, 1, 0.002374, 65
147, 1, 0.030827, 65
148, 1, 0.048442, 65
149, 1, 0.098133, 65
150, 1, 0.075569, 65
151, 1, 0.110913, 65
152, 1, 0.073836, 87
153, 1, 0.056384, 87
154, 1, 0.115611, 87
155, 1, 0.080003, 68
156, 1, 0.056813, 68
157, 1, 0.078794, 68
158, 1, 0.091467, 68
159, 1, 0.069278, 68
160, 1, 0.093108, 68
161, 1, 0.055684, 68
161, 1, -0.003659, 65
162, 1, 0.025806, 83
163, 1, 0.015351, 65
165, 1, 0.071156, 83
166, 1, 0.05218, 68
167, 1, 0.072336, 65
167, 1, -0.002494, 87
169, 1, 0.034717, 68
170, 1, 0.063489, 65
171, 1, 0.050795, 68
172, 1, 0.079686, 87
173, 1, 0.070685, 65
174, 1, 0.123426, 65
175, 1, 0.103831, 65
176, 1, 0.030976, 87
177, 1, 0.041294, 87
178, 1, 0.057815, 87
178, 1, -0.025375, 65
179, 1, -0.044664, 68
180, 1, -0.031631, 65
181, 1, 0.01143, 68
183, 1, 0.067371, 65
184, 1, 0.045894, 68
185, 1, 0.077595, 65
185, 1, 0.017389, 68
187, 0, -0.156843, 87
188, 0, -0.207038, 87
189, 1, -0.118595, 65
190, 0, -0.204142, 68
191, 1, -0.09462, 68
192, 1, -0.034102, 68
194, 1, 0.027752, 68
194, 1, -0.005113, 87
196, 1, 0.03899, 87
197, 1, 0.060835, 87
197, 1, 0.024435, 87
199, 1, 0.039917, 87
200, 1, 0.059142, 87
201, 1, 0.06973, 87
202, 1, 0.052756, 87
203, 1, 0.071764, 87
204, 1, 0.049554, 87
205, 1, 0.09132, 87
206, 1, 0.079612, 87
207, 1, 0.07808, 87
207, 1, -0.006556, 68
208, 1, 0.008649, 68
209, 1, -0.042745, 87
210, 1, -0.027647, 68
211, 1, -0.079212, 87
212, 1, -0.130654, 68
213, 1, -0.098812, 87
214, 1, -0.116991, 87
215, 1, -0.034997, 83
216, 1, -0.036624, 83
217, 1, -0.037978, 83
218, 0, 0.211738, 65
219, 1, -0.058103, 65
220, 1, -0.043211, 87
221, 1, -0.028426, 87
222, 1, -0.029904, 69
224, 1, 0.085456, 87
224, 1, -0.016049, 69
225, 1, 0.016114, 69
226, 1, 0.015259, 69
227, 1, -0.019456, 69
228, 1, -0.070954, 32
229, 1, -0.022693, 32
230, 1, -0.007813, 32
231, 1, -0.142974, 87
232, 0, -0.194552, 87
233, 0, -0.212781, 83
235, 1, 0.135987, 83
235, 1, 0.001491, 32
237, 1, 0.13389, 65
238, 1, 0.149145, 65
239, 1, 0.114436, 65
239, 1, -0.003716, 68
240, 1, -0.022106, 66
240, 1, -0.022106, 78
241, 0, -0.174104, 32
242, 0, 0.159821, 32
242, 1, 0.007804, 87
243, 1, 0.042359, 32
243, 0, 0.190783, 68
244, 1, 0.13919, 68
245, 1, 0.08766, 68
246, 1, 0.069703, 68
247, 1, 0.051527, 68
248, 1, 0.033388, 68
248, 1, 0.015706, 83
249, 1, -0.002885, 68
250, 1, -0.037603, 83
251, 1, -0.055666, 68
252, 1, -0.023434, 68
253, 1, -0.00861, 68
255, 1, 0.023339, 68
256, 1, 0.055195, 68
256, 1, 0.003858, 68
257, 1, 0.002206, 68
259, 1, 0.050762, 68
259, 1, -0.000438, 83
260, 1, -0.052102, 65
262, 1, 0.063321, 83
263, 1, 0.078908, 83
264, 1, 0.04443, 65
264, 1, -0.006774, 87
265, 1, -0.025133, 87
266, 1, -0.110296, 68
267, 1, 0.021501, 68
269, 1, 0.08645, 65
270, 1, 0.068448, 65
272, 1, 0.049089, 65
273, 1, 0.04755, 68
274, 1, -0.004799, 65
275, 1, -0.073155, 68
276, 1, -0.007907, 68
278, 1, 0.107174, 65
280, 1, 0.020099, 68
281, 1, -0.015131, 68
282, 1, -0.10005, 83
283, 1, -0.001395, 65
285, 1, -0.004369, 65
286, 0, -0.155834, 68
287, 0, -0.174103, 68
288, 0, -0.158864, 68
289, 0, -0.210359, 68
291, 0, 0.171651, 83
292, 0, 0.153171, 83
293, 1, 0.134871, 83
294, 0, -0.184815, 68
295, 1, -0.01993, 68
297, 1, 0.045316, 68
298, 1, 0.027202, 68
298, 1, 0.009027, 68
299, 1, -0.025579, 68
300, 1, -0.01041, 68
302, 1, 0.021258, 68
302, 1, -0.013265, 68
303, 1, 0.001917, 68
305, 1, 0.01718, 68
305, 1, 0.032769, 68
306, 1, -0.019013, 68
307, 1, -0.020243, 68
308, 1, -0.03826, 68
309, 1, -0.023364, 68
310, 1, -0.03034, 68
311, 1, -0.009441, 68
312, 1, 0.015196, 68
314, 1, 0.037881, 68
315, 1, 0.036757, 68
316, 1, 0.039427, 87
317, 1, 0.050625, 87
318, 1, 0.032965, 87
318, 1, 0.031045, 87
319, 1, -0.071119, 68
320, 1, -0.05606, 68
321, 1, 0.009188, 65
322, 1, -0.042139, 68
323, 1, -0.077101, 65
324, 1, -0.028568, 68
325, 1, -0.013313, 65
