BeatNumber,OnBeat,BeatDiff,Key
27,1,0.013003,32
28,0,-0.1885,68
29,1,0.145561,68
30,1,0.076807,68
31,1,0.025325,68
32,1,-0.042857,68
32,1,-0.011069,83
33,1,-0.033251,83
34,1,0.037713,68
35,1,0.002064,68
36,1,0.033574,68
37,1,0.004869,68
38,1,-0.017999,68
39,1,-0.04334,83
39,1,0.010211,83
40,1,-0.050263,83
41,1,-0.05202,68
42,1,-0.071854,68
43,1,-0.072076,87
44,1,-0.060792,87
45,1,0.11057,68
46,1,0.012365,68
46,1,0.0181,68
47,1,-0.034681,87
48,1,0.000181,87
50,1,0.054269,87
51,1,-0.003807,87
51,1,0.023148,87
52,1,-0.013291,87
53,1,-0.058953,68
54,1,0.000717,68
56,1,0.057966,68
57,1,0.057242,68
58,1,0.019767,68
59,1,-0.015178,83
60,1,-0.061548,83
60,1,-0.025241,83
62,1,0.05416,69
63,1,0.034503,69
64,1,0.05372,69
65,1,0.034158,69
66,1,-0.081959,87
66,1,-0.070474,87
67,1,-0.112833,87
68,1,-0.046471,87
69,1,-0.006749,87
70,1,-0.032956,87
71,1,0.032377,87
72,1,-0.000344,87
73,1,-0.020684,68
74,1,-0.022668,68
75,1,-0.07397,87
76,1,-0.024517,87
78,1,0.072789,87
79,1,0.021339,87
80,1,-0.047117,69
80,1,-0.031622,69
81,1,0.000127,69
82,1,-0.017838,69
83,1,-0.019074,69
84,1,-0.003372,69
85,1,-0.021504,69
86,1,-0.022861,69
87,1,-0.057049,69
88,1,-0.075896,69
89,0,-0.177328,69
90,1,0.122732,69
91,1,0.021321,69
92,0,-0.196978,68
92,1,0.069718,68
93,1,-0.031688,68
94,1,-0.08348,68
95,1,-0.134922,87
95,1,-0.11994,65
96,1,-0.021289,65
97,1,-0.07244,83
98,1,-0.090373,83
99,1,-0.058243,65
100,1,-0.043129,87
101,1,-0.078038,69
102,1,-0.062917,69
103,0,-0.197738,87
104,0,-0.215823,87
105,1,0.100506,87
106,1,0.031886,87
107,1,-0.019326,68
108,1,-0.054055,68
108,1,-0.005354,68
109,1,-0.039585,68
111,1,0.025018,68
112,1,0.040239,68
113,1,0.089063,68
114,1,0.054709,68
115,1,0.003097,68
116,1,-0.098409,87
117,1,-0.100059,68
117,1,-0.001665,68
118,1,-0.019748,83
119,1,0.02888,83
120,1,-0.105904,65
121,1,-0.057526,65
122,1,-0.108836,87
123,1,-0.060491,87
124,1,-0.011826,68
125,1,-0.096763,65
126,1,-0.048302,68
127,1,-0.066268,65
128,1,-0.017804,68
129,1,-0.052214,65
130,1,-0.020724,68
131,1,0.028712,65
132,1,-0.123539,65
133,0,0.20952,27
