BeatNumber,OnBeat,BeatDiff,Key
20,1,0.039382,68
21,1,-0.045326,68
22,1,-0.145184,68
22,1,-0.11572,83
23,1,-0.143805,83
24,1,-0.092593,83
25,1,-0.110439,83
26,1,-0.130734,83
27,1,-0.11118,68
28,1,-0.117833,68
29,0,-0.166443,68
30,0,-0.183205,68
31,1,0.118037,68
32,1,-0.014739,68
33,1,-0.046177,68
33,1,-0.016157,68
34,1,-0.003055,68
35,1,-0.002675,68
36,1,-0.00038,68
37,1,0.014192,68
38,1,-0.023178,68
39,1,-0.053597,87
40,1,-0.138512,87
48,1,0.052497,69
49,1,0.034208,69
50,1,-0.008215,69
51,1,-0.052671,69
52,1,-0.09845,69
52,1,-0.089349,69
53,1,-0.134288,69
54,1,-0.074574,69
55,1,-0.116021,69
56,1,-0.079644,69
57,1,-0.018198,69
58,1,-0.009831,69
60,1,0.024893,69
61,1,0.010593,69
62,1,-0.029985,69
63,1,-0.04581,69
63,1,-0.013572,69
65,1,0.050115,69
67,1,0.036777,87
68,1,-0.037189,87
68,1,-0.012007,20
69,1,-0.075265,68
70,1,-0.143149,68
70,1,-0.085456,87
71,0,-0.169615,87
72,0,0.212884,87
73,1,0.039699,87
74,1,-0.087124,87
75,1,-0.090152,87
76,1,-0.109125,87
77,1,-0.125144,87
78,0,-0.15875,87
78,0,-0.15746,87
79,0,-0.164895,87
80,1,0.068094,87
81,1,0.007164,87
82,1,-0.050849,87
83,1,-0.068793,87
84,1,-0.08504,87
85,1,-0.08795,87
86,1,-0.089442,87
86,1,-0.074357,87
87,1,-0.092033,87
88,0,-0.158884,69
89,0,0.207072,69
90,1,-0.00698,69
91,1,-0.113692,69
91,1,-0.113692,82
92,1,0.067948,68
93,1,-0.015948,68
94,0,-0.167325,32
94,1,-0.001607,32
94,1,0.147933,32
95,1,-0.136419,32
95,1,-0.002855,32
95,1,0.145607,32
97,1,0.060361,68
98,1,-0.14092,70
98,1,0.126878,68
99,1,-0.042149,68
100,1,-0.077261,65
104,1,-0.0175,68
105,1,-0.102099,68
106,1,-0.103824,68
107,1,-0.122723,68
108,0,-0.17456,83
109,0,-0.192051,83
110,0,0.192252,83
111,1,0.022788,83
112,1,-0.044958,83
113,1,-0.145848,68
114,0,-0.196189,68
114,1,0.102025,68
115,1,-0.064045,68
116,0,-0.167155,68
117,0,-0.169117,68
117,1,-0.137032,68
118,0,-0.20508,68
119,1,0.128126,32
120,1,-0.089793,32
120,1,0.093615,32
121,1,-0.141467,32
121,1,0.091867,87
122,1,0.023446,32
123,0,-0.161158,32
123,1,0.055326,32
124,0,-0.195987,32
124,1,0.004124,32
124,0,0.18755,68
125,1,-0.047329,68
125,0,0.152494,68
126,1,-0.065327,32
126,0,0.16793,32
127,1,-0.050399,68
