BeatNumber, OnBeat, BeatDiff, Key
1899, 1, -0.068227, 39
1899, 1, -0.068227, 39
1899, 1, -0.068227, 39
1899, 1, -0.068227, 39
1899, 1, -0.068227, 39
1901, 1, 0.084271, 39
1902, 1, 0.040736, 39
1903, 1, 0.020929, 39
1903, 1, 0.016943, 39
1905, 1, 0.028926, 40
1908, 0, -0.134838, 40
1909, 0, -0.201555, 40
1910, 0, 0.206105, 40
1911, 1, 0.087076, 39
1912, 1, 0.07181, 40
1913, 1, 0.038977, 40
1914, 1, 0.034254, 40
1914, 1, -0.026774, 40
1915, 1, 0.00222, 39
1916, 1, 0.009413, 39
1918, 1, 0.046855, 39
1918, 1, -0.004892, 39
1920, 1, 0.048764, 39
1921, 1, 0.037568, 39
1922, 1, 0.060232, 39
1923, 0, 0.144119, 39
1924, 0, -0.205111, 39
1925, 0, 0.209259, 39
1926, 0, 0.159487, 39
1926, 1, 0.001606, 38
1927, 1, 0.001282, 39
1928, 1, -0.001594, 38
1929, 1, -0.008152, 38
1930, 1, 0.00304, 39
1931, 1, -0.043509, 38
1932, 1, -0.044176, 38
1933, 0, -0.11011, 38
1934, 0, -0.108773, 38
1935, 0, -0.163874, 38
1939, 0, -0.170633, 27
