BeatNumber, OnBeat, BeatDiff, Key
42, 1, 0.261085, 87
43, 1, 0.79283, 83
47, 1, 0.044205, 83
48, 1, 0.04002, 87
50, 1, 0.079674, 83
51, 1, -0.033758, 83
53, 0, 0.180158, 83
55, 1, 0.575423, 87
58, 0, 0.128456, 87
59, 0, -0.131228, 83
63, 0, 0.171632, 87
64, 0, 0.166657, 65
65, 0, 0.12276, 83
67, 1, -0.079913, 87
69, 1, 0.07836, 87
69, 1, 0.07836, 83
71, 0, 0.160642, 65
72, 0, -0.128069, 87
73, 0, -0.170391, 32
75, 0, -0.14569, 87
78, 1, -0.040268, 68
80, 0, 0.191528, 68
81, 1, -0.00186, 68
82, 1, -0.059321, 68
83, 1, -0.054296, 68
84, 1, -0.007544, 68
85, 1, -0.022986, 68
87, 0, 0.134731, 65
89, 0, -0.1753, 65
90, 0, 0.13109, 65
91, 0, 0.212857, 65
92, 0, 0.209784, 32
92, 0, -0.162852, 65
93, 0, -0.20871, 65
93, 0, -0.20871, 83
94, 1, 0.052083, 83
94, 0, 0.20582, 87
94, 0, -0.142351, 87
95, 0, -0.172657, 83
96, 1, 0.050457, 87
97, 0, 0.144383, 83
99, 0, 0.111726, 69
99, 1, -0.018467, 69
100, 0, -0.199662, 69
101, 1, 0.041837, 69
101, 0, -0.154969, 69
102, 0, 0.103762, 69
102, 1, 0.156615, 69
103, 0, -0.193193, 69
104, 1, 0.286383, 69
106, 0, 0.109227, 69
107, 0, -0.110377, 69
108, 0, 0.126114, 69
108, 1, -0.067909, 69
109, 0, 0.173263, 69
109, 1, -0.023899, 69
110, 1, -0.006796, 32
111, 1, -0.050269, 32
112, 1, -0.085321, 32
114, 0, 0.146666, 69
114, 1, -0.04505, 69
117, 1, 0.651316, 87
117, 1, 0.651316, 83
120, 0, 0.125102, 83
121, 1, 0.069389, 83
122, 1, 0.098046, 83
123, 1, 0.054908, 83
123, 1, 0.019296, 83
125, 1, 0.058121, 83
126, 1, 0.029825, 83
127, 1, 0.040246, 83
127, 1, 0.009286, 83
128, 1, -0.00402, 83
129, 1, -0.020208, 83
130, 0, -0.12432, 87
131, 1, -0.06778, 87
132, 1, -0.090146, 87
133, 1, -0.062378, 87
134, 1, -0.042996, 87
135, 1, -0.052295, 87
136, 1, -0.017892, 87
138, 1, 0.024322, 87
138, 1, 0.01713, 87
139, 1, -0.000759, 87
140, 1, 0.002812, 87
141, 1, -0.009753, 87
142, 1, -0.027239, 87
143, 1, -0.021638, 87
144, 1, -0.049988, 87
144, 1, -0.049988, 83
145, 1, -0.016496, 83
146, 1, 0.009199, 83
147, 1, -0.008836, 83
148, 1, 0.007105, 83
149, 1, -0.036604, 83
150, 1, -0.029749, 83
151, 1, -0.017275, 83
152, 1, -0.072889, 83
153, 0, -0.151454, 68
153, 0, -0.129047, 83
154, 0, -0.18993, 68
155, 0, 0.113589, 87
155, 1, -0.016856, 87
157, 1, -0.079221, 68
158, 0, 0.132495, 68
158, 1, -0.029984, 68
159, 1, -0.068645, 68
160, 1, -0.031689, 68
161, 1, -0.005358, 68
162, 1, 0.002588, 68
163, 1, -0.033286, 68
164, 1, 0.01418, 68
165, 0, -0.120921, 87
166, 0, 0.214006, 87
167, 1, 0.057095, 87
168, 1, 0.037058, 87
168, 1, -0.010112, 87
169, 1, 0.01315, 87
170, 1, 0.026195, 87
171, 1, -0.058029, 83
173, 1, 0.045225, 83
174, 1, 0.057918, 87
