BeatNumber,OnBeat,BeatDiff,Key
35,0,0.176421,39
36,1,-0.019452,40
37,0,0.137914,38
38,1,0.029039,39
40,1,0.052166,37
41,1,-0.014409,40
43,1,-0.037423,40
45,1,-0.089893,39
48,1,0.024127,38
50,1,0.069865,39
52,1,0.048341,39
53,1,0.038289,39
54,1,0.02093,39
55,1,0.023413,39
56,1,0.033551,39
57,1,0.011033,38
58,1,0.03537,37
59,1,0.037969,37
60,1,0.018021,37
61,1,0.048997,37
62,1,0.041117,37
63,1,0.013967,37
64,1,-0.004422,37
64,1,0.050185,32
65,1,0.049005,32
65,0,0.140529,38
66,1,0.000615,32
66,1,0.092574,38
67,1,0.094772,32
67,0,0.112384,37
68,1,0.041436,32
68,1,0.077991,40
68,0,0.164998,37
69,0,0.160478,32
69,0,0.160478,37
70,0,0.158356,32
70,0,0.158356,37
71,0,0.1879,37
72,1,0.026198,37
73,0,0.118309,37
74,1,0.091872,37
79,1,0.002959,37
84,0,0.139736,32
85,1,-0.001761,32
87,1,0.045144,32
88,1,0.073609,32
89,1,-0.014878,32
90,1,-0.043068,32
90,1,0.00141,32
92,1,0.040888,32
93,1,0.047979,32
94,0,0.211817,32
95,1,0.050011,40
95,0,0.206075,32
96,1,0.091995,32
96,0,0.152005,40
97,1,0.092997,32
98,1,0.072661,39
98,0,0.112888,32
99,1,0.056627,39
100,1,0.061831,39
101,1,-0.031211,39
102,0,-0.142711,39
104,1,0.020988,39
105,1,0.032617,39
106,1,0.068551,39
107,1,0.048642,39
108,1,0.043952,39
109,1,0.027268,39
110,1,0.074313,40
111,0,0.104403,40
112,0,0.110207,40
113,0,0.122674,40
114,0,0.109428,40
116,1,0.064069,40
117,1,0.029354,40
118,0,0.126926,39
119,0,0.159847,39
120,1,0.094654,39
121,1,0.050904,39
122,1,0.041955,32
124,1,0.074259,32
125,1,0.03882,32
126,1,0.029697,32
127,1,0.023338,32
128,1,0.015013,32
129,1,-0.01972,32
130,1,-0.028482,32
130,1,-0.009871,32
131,1,-0.045412,32
132,0,-0.18103,39
133,1,-0.085729,39
135,1,0.032854,39
136,1,0.061722,39
137,1,0.071848,39
138,1,0.092168,39
