BeatNumber,OnBeat,BeatDiff,Key
179,0,-0.202057,32
182,1,0.071359,87
186,1,0.00094,87
191,1,-0.085465,68
193,0,-0.155699,68
194,0,0.194681,68
196,1,-0.110105,68
197,1,0.008426,68
198,1,0.004539,68
199,1,-0.112552,68
200,1,-0.021112,83
201,1,0.006124,83
202,0,-0.211222,83
202,1,-0.042514,83
203,0,0.156533,65
203,0,0.156533,83
204,1,0.090722,65
205,0,-0.161329,83
207,0,-0.171141,65
208,1,-0.023302,65
209,0,0.20486,83
210,0,-0.195978,83
212,1,0.043669,83
216,0,0.195427,83
217,1,0.005498,83
219,0,-0.161486,83
220,1,-0.049822,83
222,1,0.029589,83
223,1,0.070769,83
224,1,0.077896,83
225,1,-0.016468,68
226,1,0.038226,68
227,1,0.053787,68
228,1,0.068998,68
229,1,0.095055,68
230,1,0.086842,68
231,1,0.107295,68
232,1,0.070596,68
233,1,0.086368,68
234,1,0.040563,68
235,1,0.072531,68
236,1,0.066185,68
237,0,-0.166774,87
237,1,0.116632,87
238,1,-0.014066,87
239,0,-0.191843,87
239,0,0.183439,87
240,1,-0.066345,87
241,1,-0.059273,87
242,0,0.155331,65
243,1,0.102057,65
259,0,-0.162528,69
262,1,0.142324,69
263,0,-0.156138,69
265,1,0.027959,69
265,0,0.169705,69
266,1,-0.097189,69
266,1,0.071343,69
267,1,-0.10341,68
268,1,0.058371,87
268,1,0.082985,68
269,1,-0.089167,87
269,1,0.147559,68
270,1,0.115036,87
271,1,0.048156,87
272,1,0.630497,65
272,1,0.630497,87
272,1,0.630497,32
274,1,0.010728,87
275,1,-0.086251,87
275,1,0.325591,32
277,1,-0.040578,32
280,1,0.086699,87
281,1,-0.076574,87
281,1,0.128768,87
282,1,0.056575,87
283,1,-0.040102,87
284,0,-0.202545,87
284,1,0.087892,87
285,1,-0.098695,87
285,0,0.21703,87
286,0,0.165707,87
287,1,-0.0272,87
287,1,0.121254,87
288,1,0.104527,87
289,1,0.101355,32
290,0,0.177262,68
292,1,0.110999,87
293,1,0.131928,68
294,1,0.012708,68
295,1,-0.054696,68
295,1,0.043841,83
296,1,0.035085,32
296,0,0.150755,83
297,1,0.092114,83
298,0,-0.206895,32
298,0,-0.179529,32
299,1,0.063645,32
300,1,-0.001711,87
301,0,-0.158315,83
302,1,-0.002792,83
303,0,-0.203493,87
304,1,0.061439,87
305,0,-0.179237,87
305,1,0.01275,87
305,0,0.19291,87
306,0,-0.173523,32
307,1,-0.0737,32
308,1,0.015184,32
310,1,0.072123,87
311,0,-0.162528,87
312,1,0.086491,83
313,1,0.084686,68
314,1,-0.016737,83
323,1,-0.014411,69
324,1,-0.078822,69
325,0,-0.155476,69
326,1,0.134236,69
327,1,-0.018422,87
329,1,0.091468,87
330,1,0.050848,68
331,1,-0.103992,68
332,1,-0.123444,68
332,1,-0.048367,68
334,1,0.02293,68
335,1,0.049881,68
336,1,-0.015472,68
337,0,-0.161175,68
337,1,-0.052694,68
337,1,-0.052694,32
338,0,-0.187954,68
341,1,0.142436,68
342,1,-0.065502,68
342,1,0.029351,68
346,1,0.097354,68
347,1,0.025005,68
348,1,0.087613,68
351,1,-0.112999,68
352,1,-0.125901,68
354,1,0.121581,87
355,1,0.035266,87
356,1,-0.054855,65
357,1,-0.088048,65
357,1,0.009555,65
359,1,0.14008,65
360,1,-0.092368,65
361,0,0.167736,65
362,1,-0.023858,83
364,1,-0.118731,83
365,1,-0.097294,83
367,0,-0.206693,87
368,1,0.00851,87
371,1,-0.051069,68
377,0,-0.167452,87
379,1,0.146424,32
380,0,-0.211538,87
381,0,-0.159519,65
382,0,-0.152718,68
383,1,-0.0092,65
384,1,0.106719,68
392,0,-0.211041,65
393,1,-0.097609,68
394,0,0.152282,68
395,1,-0.106966,68
395,1,0.123004,68
395,1,0.149451,68
396,0,0.209293,68
397,1,0.029944,68
398,1,0.066542,68
399,1,0.087765,68
400,1,0.07318,68
400,1,0.977123,68
403,1,-0.058871,68
404,1,-0.126071,68
405,1,-0.107913,68
406,1,-0.088807,68
407,0,-0.192428,68
407,1,-0.045678,68
408,1,-0.04129,68
409,1,-0.060251,68
410,0,0.171697,68
411,1,0.074833,68
412,1,0.101916,68
413,0,-0.206123,87
413,1,-0.133894,68
414,0,-0.210614,68
415,1,0.085701,87
415,0,0.169569,87
416,0,0.194072,65
417,1,0.015955,65
431,1,0.050478,68
433,1,0.106365,68
434,0,-0.160268,83
434,1,-0.09138,83
436,1,0.128346,68
437,1,-0.053983,68
437,0,0.178923,68
438,1,0.042912,68
439,1,-0.09575,68
440,0,-0.212415,68
440,1,0.14894,68
441,1,-0.011299,68
442,1,-0.129361,68
442,1,0.123032,68
443,0,0.168664,68
444,1,0.110288,68
445,1,-0.032574,68
446,1,-0.091491,68
447,1,-0.09518,65
450,1,0.034504,68
451,0,-0.17159,68
451,1,0.100179,68
452,1,-0.107234,68
452,1,0.142858,68
453,1,0.0596,90
453,1,0.0596,83
454,0,-0.209272,83
454,0,-0.200885,65
455,0,0.198226,65
457,0,0.152103,87
458,1,0.096728,68
459,1,-0.085789,68
460,0,-0.177149,65
461,1,0.003846,87
462,1,-0.037653,87
467,1,0.131158,65
468,0,-0.157694,87
468,0,-0.153019,87
469,0,0.203303,68
470,1,0.02055,68
471,0,-0.183057,68
471,1,0.005291,68
472,0,-0.199969,68
472,1,0.050791,68
473,1,0.095612,87
474,0,-0.173709,69
474,1,-0.13116,87
474,1,-0.110136,69
474,1,-0.091876,68
475,1,-0.053037,68
478,1,-0.082926,68
479,1,0.103104,68
480,1,-0.091802,68
480,1,0.191749,68
481,1,-0.058131,68
482,0,0.189724,68
483,1,0.063903,68
484,0,0.199488,69
485,0,-0.158693,68
486,0,-0.162407,68
487,1,0.043463,68
488,0,-0.188226,68
489,0,-0.19486,68
489,1,-0.01087,68
489,0,0.215358,68
490,1,0.106395,68
491,1,-0.125656,68
491,1,-0.074045,68
492,1,-0.066645,68
493,1,-0.093754,68
494,0,-0.190511,68
494,1,-0.015761,68
495,0,0.181411,68
496,1,-0.034133,68
497,1,0.037016,68
499,1,0.106801,83
500,1,0.139394,68
501,1,0.133262,83
502,1,0.112518,68
503,1,0.071023,83
504,1,0.032309,68
505,0,-0.169289,83
505,0,0.163952,68
506,0,-0.208375,68
507,0,0.173688,83
509,1,0.00243,68
510,1,-0.123128,83
511,1,-0.055744,83
513,1,0.069601,83
514,1,0.122755,68
515,0,0.156138,68
516,1,0.071349,68
517,1,0.060623,68
518,1,-0.024218,68
519,1,-0.086676,68
519,1,-0.071592,68
520,0,-0.181843,68
521,0,-0.209848,68
522,0,-0.160632,68
523,0,-0.188933,68
527,1,-0.05844,32
528,1,0.093116,68
529,0,-0.215468,68
529,1,-0.084938,87
530,0,-0.189838,87
530,0,0.167654,68
531,1,-0.060368,87
532,1,0.061795,87
533,1,-0.024408,87
534,1,-0.130157,87
534,0,0.195925,87
535,1,0.116765,87
536,1,0.082559,87
537,1,-0.004256,87
538,1,0.028604,87
539,1,-0.04798,87
539,1,-0.014192,87
540,1,-0.135802,87
541,1,0.089871,87
542,1,-0.099316,87
542,1,0.081312,87
543,1,-0.129108,87
543,1,0.071546,87
544,1,-0.147161,87
544,1,0.113117,87
545,1,0.03838,87
546,0,-0.186583,87
546,1,0.083057,68
547,1,0.028173,68
548,1,-0.045781,68
549,0,-0.186995,68
549,0,0.152277,68
550,1,-0.026928,68
551,1,-0.080922,68
552,1,-0.136317,68
553,0,-0.204054,68
553,1,0.139541,68
554,1,0.001953,68
555,1,-0.01635,68
556,0,-0.209443,68
556,1,0.0018,68
557,0,-0.192501,68
557,1,0.048295,68
558,0,-0.21315,68
558,1,0.031361,68
558,0,0.209046,68
559,1,-0.026267,68
560,0,-0.2169,68
560,1,0.072399,68
561,1,-0.075654,68
