BeatNumber,OnBeat,BeatDiff,Key
182,0,-0.199769,32
192,1,0.032223,39
193,1,-0.000583,39
194,1,-0.004034,39
195,1,-0.017379,39
195,1,-0.013127,40
196,1,-0.01739,40
197,1,0.008005,40
198,1,0.019983,40
199,1,-0.011194,40
207,1,-0.00617,37
215,1,0.023282,39
217,1,0.049837,39
218,1,0.016207,39
218,1,0.024625,39
219,1,0.012344,39
220,1,0.025666,39
222,1,0.049364,39
223,1,0.015604,39
224,1,0.010802,39
225,1,-0.017316,39
225,1,0.007936,39
226,1,0.007784,38
228,1,0.06489,38
231,1,-0.001229,39
232,1,-0.011699,39
233,1,0.008392,39
235,1,0.0315,39
236,1,0.028438,39
237,1,0.033228,39
238,1,0.038876,39
239,1,0.017002,39
264,1,0.099998,37
265,1,0.110022,37
266,1,0.085231,37
267,1,0.090402,37
268,1,0.065607,37
269,1,0.04406,38
270,1,0.045761,38
271,1,0.060907,38
272,1,0.062545,38
273,1,0.055172,38
274,1,0.066637,38
275,1,0.091926,38
276,1,0.108843,38
277,1,0.090918,38
278,1,0.09124,38
279,1,0.11059,38
280,1,0.096352,38
281,1,0.075657,38
282,1,0.057706,38
283,1,0.075786,38
284,1,0.089438,38
285,1,0.119373,38
286,1,0.117793,38
287,1,0.116245,38
288,1,0.064667,38
289,1,0.029646,39
290,1,0.011551,39
291,1,-0.073259,40
291,1,-0.024366,32
292,1,-0.009417,32
293,1,0.05741,40
294,1,0.056026,32
295,1,-0.0288,40
296,1,0.020531,40
297,1,0.036814,40
298,1,0.017375,38
299,1,0.050276,38
300,1,-0.002518,39
305,1,0.074409,40
306,1,0.090367,40
307,1,0.088454,40
308,1,0.138703,40
309,1,0.044822,32
309,1,0.095926,40
310,1,0.042204,40
311,1,0.071317,40
312,1,0.089029,40
313,1,0.053421,40
314,1,0.077453,37
315,1,-0.036715,38
315,1,0.013017,38
317,1,0.033755,38
318,1,0.001968,38
318,1,0.006053,38
320,1,0.034535,38
321,1,0.023039,38
322,1,-0.028024,38
323,1,0.039473,38
324,1,-0.020919,39
325,0,0.168921,39
326,1,0.091756,39
327,1,0.08422,39
328,1,0.057693,39
329,1,0.022037,39
330,1,0.040632,39
331,1,0.040415,39
332,1,0.047613,39
333,1,0.087827,39
334,1,0.062133,39
335,1,0.053873,39
336,1,0.008442,39
337,1,0.022169,39
338,1,0.00233,39
339,1,0.058474,37
340,1,0.115423,37
341,0,-0.209976,32
341,1,0.099565,32
342,1,0.005149,37
342,1,0.024265,32
343,1,-0.053945,39
343,0,0.217134,39
344,1,0.089486,39
345,1,0.01336,39
346,1,-0.038414,40
347,1,0.019025,40
348,1,0.026738,40
349,1,-0.000496,40
350,1,0.039784,37
351,1,-0.070153,37
351,0,0.211678,37
352,1,0.003582,37
354,1,0.076962,37
355,1,0.089756,38
356,1,0.059833,38
357,1,-0.044744,39
358,1,-0.078451,32
359,1,0.020116,39
360,1,0.029234,39
361,1,0.130529,37
362,1,0.091982,32
363,1,0.072251,38
364,1,0.056718,38
365,1,-0.018588,37
