BeatNumber,OnBeat,BeatDiff,Key
2630,1,0.053717,87
2631,1,0.022232,87
2632,1,0.020003,83
2633,1,0.068699,83
2634,1,0.10135,83
2635,1,0.067087,83
2636,1,0.093161,83
2637,1,0.062155,83
2638,1,0.020413,83
2639,1,0.002644,83
2640,1,0.025028,68
2641,1,0.043855,68
2642,1,0.029942,68
2643,1,-0.019609,87
2644,1,0.045693,68
2645,1,0.07973,68
2646,1,0.085861,68
2647,1,0.036683,68
2648,1,0.03677,68
2649,1,-0.033923,68
2650,1,-0.03682,68
2651,1,-0.049904,65
2656,1,-0.092865,65
2657,1,-0.068256,65
2658,1,-0.115165,68
2659,1,-0.105078,68
2661,1,0.033356,65
2662,1,0.037059,65
2663,1,-0.060178,68
2664,1,-0.116813,68
2728,1,-0.019582,87
2729,1,-0.090267,87
2730,1,-0.138117,68
2731,1,-0.095204,68
2732,1,-0.135033,65
2733,1,-0.104338,65
2734,1,-0.03503,65
2736,1,0.08632,68
2737,1,0.056951,68
2738,1,0.010011,65
2739,1,0.033029,65
2740,1,-0.087207,68
2741,0,-0.1618,68
2742,0,-0.185615,65
2742,0,0.204557,68
2743,1,0.130886,68
2744,1,0.038177,68
2745,1,0.025237,68
2746,1,-0.013501,68
2747,1,-0.016461,68
2748,1,-0.063607,68
2748,1,-0.050105,87
2749,1,-0.11724,68
2750,1,0.00837,68
2765,1,-0.074989,68
2766,1,-0.092748,68
2767,1,-0.102522,83
2769,1,0.04017,87
2770,1,0.012124,68
2771,1,-0.024854,83
2771,1,-0.000786,65
2772,1,8.8e-05,65
2773,1,-0.000761,87
2774,1,-0.030838,87
2775,1,-0.049216,68
2776,1,0.009364,68
2777,1,-0.012441,68
2778,1,-0.007501,83
2779,1,-0.021608,83
2780,1,-0.024915,65
2782,1,0.033368,87
2783,1,0.130398,68
2784,1,0.125124,68
2785,1,0.092073,68
2786,1,-0.011137,68
2789,1,0.013464,68
2790,1,-0.00963,68
2791,1,-0.058359,68
2792,1,-0.130506,68
2794,1,0.060717,83
2795,1,-0.006801,83
2795,1,0.020131,83
2796,1,-0.026982,83
2797,1,0.00892,68
2798,1,-0.09796,68
2801,1,0.085061,68
2802,1,0.043253,68
2803,1,0.089228,68
2804,1,0.049486,68
2805,1,-0.016311,68
2806,1,-0.054151,68
2807,1,-0.057525,68
2808,1,-0.060143,68
2809,1,-0.120621,68
2810,0,-0.171385,68
2811,0,-0.192731,68
2811,0,0.190738,68
2843,1,-0.069961,27
