BeatNumber,OnBeat,BeatDiff,Key
2570,0,-0.196036,83
2570,0,-0.196036,88
2570,1,-0.024723,83
2571,0,0.160273,83
2572,1,-0.101915,83
2572,1,0.052942,83
2572,0,0.210677,83
2573,1,-0.045959,83
2590,0,0.203189,68
2591,1,-0.047404,68
2591,1,0.134638,68
2592,1,-0.122799,68
2592,1,0.040285,68
2592,0,0.204928,68
2593,1,-0.080989,68
2593,1,0.065619,68
2593,0,0.195292,68
2594,1,-0.10451,68
2594,1,0.030959,68
2594,1,0.145832,68
2595,0,-0.15294,68
2595,1,-0.034548,68
2595,1,0.081882,68
2595,1,0.081882,70
2595,0,0.203586,68
2596,1,-0.128163,68
2596,1,-0.009866,68
2596,1,0.115696,68
2596,0,0.212511,68
2597,1,-0.111232,68
2597,1,0.012946,68
2597,1,0.114788,68
2598,0,-0.214937,68
2598,1,-0.083652,68
2598,1,0.022574,68
2598,1,0.145999,68
2599,0,-0.173964,68
2599,1,-0.043135,68
2599,1,0.091167,68
2599,0,0.201754,68
2600,1,-0.100974,68
2600,1,0.010924,68
2600,1,0.120231,68
2601,0,-0.189366,68
2601,1,-0.028457,68
2601,1,0.10553,68
2602,0,-0.198413,68
2602,1,-0.064276,68
2602,1,0.023379,68
2602,0,0.15507,68
2603,0,-0.151426,68
2603,1,-0.038728,68
2603,1,0.098288,68
2604,0,-0.212361,68
2604,1,-0.076235,68
2604,1,0.052299,68
2604,0,0.185235,68
2605,1,-0.09846,90
2605,1,-0.09846,88
2605,1,0.057038,83
2605,0,0.212446,83
2606,1,-0.091938,83
2606,1,0.069578,83
2606,0,0.200989,83
2607,1,-0.116572,83
2607,1,-0.0016,83
2607,1,0.110857,83
2608,1,-0.024687,68
2608,1,0.112734,68
2609,0,-0.18441,68
2609,1,-0.023056,68
2609,1,0.096273,68
2610,0,-0.175338,68
2610,1,-0.052357,68
2610,1,0.044198,68
2610,1,0.120747,68
2611,0,-0.19468,68
2611,1,-0.070451,68
2611,1,-0.022494,83
2611,1,0.145858,83
2611,1,0.145858,68
2612,0,-0.168489,68
2612,1,-0.074007,68
2612,1,0.045954,68
2613,1,-0.149874,68
2613,1,-0.027876,68
2613,0,0.214257,68
2614,1,-0.119417,68
2614,1,-0.021823,68
2614,1,0.101312,68
2614,0,0.201329,68
2615,1,-0.10475,68
2615,1,0.001821,68
2615,1,0.10139,68
2615,0,0.202076,68
2616,1,-0.130049,68
2616,1,-0.104485,87
2616,1,-0.002909,87
2616,1,-0.002909,68
2616,1,0.096906,87
2617,0,-0.211013,87
2617,1,-0.079995,87
2617,1,0.050088,87
2617,0,0.155724,87
2618,1,-0.148921,87
2618,1,-0.045575,87
2618,1,0.0864,87
2618,0,0.213444,87
2619,1,-0.091681,87
2619,1,0.032704,87
2619,0,0.182258,87
2620,1,-0.102136,87
2620,1,0.044911,87
2620,0,0.213535,87
2621,1,-0.123277,87
2621,1,0.041436,87
2621,0,0.180324,87
2622,1,-0.131941,87
2622,1,0.026986,87
2622,0,0.166522,87
2623,0,-0.150555,87
2623,1,0.006815,87
2623,0,0.152194,87
2624,1,-0.142049,87
2624,1,-0.01618,87
2624,1,0.148905,87
2625,0,-0.154476,87
2625,1,0.011787,87
2625,1,0.148761,87
2626,0,-0.15415,87
2626,1,-0.039866,87
2626,1,0.120879,87
2627,0,-0.15799,87
2627,1,-0.057991,87
2627,1,0.109945,87
2628,0,-0.173875,87
2628,1,-0.042778,87
2628,1,0.107095,87
2629,0,-0.167783,68
2629,1,-0.041249,68
2629,1,0.097669,68
2630,0,-0.212402,68
2630,1,-0.049745,68
2630,1,0.098155,68
2630,0,0.213447,68
2631,1,-0.125704,87
2631,1,0.026088,87
2631,0,0.152679,87
2632,0,-0.192635,68
2632,1,-0.06563,68
2632,1,0.001691,87
2632,1,0.08743,68
2633,0,-0.150715,87
