BeatNumber, OnBeat, BeatDiff, Key
994, 1, -0.110162, 13
994, 1, -0.110162, 13
1000, 1, 0.094929, 38
1001, 1, 0.073547, 39
1002, 1, 0.042991, 39
1002, 1, 0.02423, 40
1003, 1, -0.010759, 40
1004, 1, -0.012123, 40
1005, 1, -0.060574, 39
1006, 1, -0.083268, 40
1007, 1, -0.129771, 39
1008, 0, -0.163054, 39
1009, 1, -0.083261, 39
1010, 1, -0.086687, 39
1011, 1, -0.016104, 40
1012, 1, -0.052048, 39
1013, 1, -0.018135, 39
1014, 1, -0.013722, 39
1015, 1, -0.037606, 39
1016, 1, 0.005199, 39
1017, 1, 0.014656, 38
1018, 1, 0.025771, 38
1019, 1, -0.083815, 39
1020, 1, -0.132844, 39
1021, 0, -0.17584, 39
1022, 1, -0.141317, 38
1023, 0, -0.183032, 38
1024, 0, -0.176114, 39
1025, 1, -0.136451, 39
1026, 0, -0.17417, 39
1027, 1, -0.095424, 39
1028, 1, -0.058698, 38
1029, 1, -0.027037, 38
1030, 1, 0.007138, 38
1031, 1, -0.001622, 38
1032, 1, -0.002792, 38
1034, 1, 0.030248, 38
1035, 1, 0.021265, 39
1035, 1, 0.009613, 38
1036, 1, -0.025719, 39
1037, 1, -0.02746, 38
1038, 1, -0.062455, 39
1039, 1, -0.046625, 39
1040, 1, -0.064655, 39
1041, 1, -0.049612, 38
1042, 1, -0.08478, 39
1043, 1, -0.119413, 38
1044, 0, -0.154159, 38
1045, 0, -0.204599, 38
1046, 0, -0.172863, 39
1047, 0, -0.208614, 39
1048, 1, 0.057533, 39
1048, 0, -0.193791, 39
1049, 1, 0.139399, 39
1050, 1, 0.071234, 39
1051, 1, 0.036453, 38
1052, 1, 0.018225, 39
1052, 1, 0.00029, 39
1053, 1, -0.017995, 39
1054, 1, 0.030608, 39
1055, 1, 0.029187, 39
1056, 1, -0.039126, 39
1057, 1, -0.00705, 39
1058, 1, -0.025209, 39
1059, 1, -0.00996, 39
1060, 1, 0.021928, 39
1061, 1, -0.012915, 39
1063, 1, 0.035758, 39
1064, 1, 0.067371, 39
1064, 1, 0.033152, 39
1065, 1, -0.068758, 39
1067, 1, -0.138351, 39
1068, 0, -0.156277, 39
1069, 1, -0.140974, 39
1071, 0, 0.157612, 39
1072, 1, 0.089206, 39
1073, 1, 0.087766, 39
1074, 1, 0.086449, 39
1075, 1, 0.068172, 39
1076, 1, 0.06679, 39
1077, 1, 0.066601, 39
1078, 1, 0.063853, 39
1079, 1, 0.045914, 39
1079, 1, 0.013045, 39
1081, 1, 0.037388, 39
1082, 1, 0.031973, 39
1082, 1, 0.006524, 39
1083, 1, -0.01148, 39
1084, 1, -0.013109, 39
1085, 1, -0.014389, 39
1086, 1, 0.010886, 39
1087, 1, -0.050214, 39
1088, 1, -0.051524, 39
1089, 1, -0.102645, 39
1090, 1, -0.120667, 39
1091, 1, -0.055622, 39
1092, 1, -0.023703, 39
1093, 1, -0.025183, 39
1094, 1, -0.060037, 39
1095, 1, -0.094705, 39
1096, 0, -0.162971, 39
1097, 1, -0.114339, 39
1098, 1, -0.082549, 39
1099, 1, -0.067485, 39
1100, 1, -0.102599, 39
1101, 1, -0.071021, 39
1102, 1, -0.022838, 39
1103, 1, 0.009255, 39
1104, 1, 0.007747, 39
1105, 1, 0.006429, 39
1107, 1, 0.021536, 39
1107, 1, 0.003413, 39
1108, 1, -0.031283, 39
1109, 1, -0.049569, 39
1110, 1, -0.001002, 39
1111, 1, 0.014276, 39
1112, 1, -0.003893, 39
1113, 1, -0.038648, 37
1114, 1, -0.040081, 37
1115, 1, -0.041592, 40
1116, 1, -0.042832, 40
1117, 1, -0.060775, 37
1118, 1, -0.041535, 37
1119, 1, -0.058633, 40
1120, 1, -0.040594, 40
1121, 1, -0.06638, 40
1122, 1, -0.049357, 40
1123, 1, -0.002316, 40
1125, 1, 0.029409, 40
1126, 1, 0.061396, 40
1127, 1, 0.04308, 40
1127, 1, 0.025253, 40
1128, 1, -0.02637, 37
1129, 1, -0.02786, 37
1130, 1, 0.020697, 40
1132, 1, 0.019353, 37
1132, 1, 0.017933, 40
1134, 1, 0.034682, 40
1134, 1, -0.001909, 40
1135, 1, -0.050548, 37
1136, 1, -0.021312, 37
1137, 1, 0.027329, 40
1138, 1, 0.015844, 37
1140, 1, 0.030582, 40
1140, 1, 0.022076, 40
1141, 1, -0.033259, 40
1142, 1, -0.025817, 40
1143, 1, -0.035134, 40
1144, 1, -0.018715, 40
1145, 1, -0.028736, 40
1146, 1, -0.072654, 40
1147, 1, -0.096538, 40
1148, 1, -0.094137, 39
1149, 1, -0.055708, 39
1150, 1, -0.026463, 39
1151, 1, -0.042668, 39
1152, 1, -0.069566, 39
1153, 1, -0.113391, 39
1154, 1, -0.139031, 39
1155, 1, -0.106721, 39
1156, 1, -0.090455, 39
1157, 1, -0.054824, 39
1158, 1, -0.033746, 39
1159, 1, 0.012602, 39
1160, 1, 0.016069, 39
1162, 1, 0.052448, 39
1162, 1, -0.001652, 39
1163, 1, 0.029212, 39
1165, 1, 0.071565, 39
1166, 1, 0.042123, 39
1167, 1, 0.047061, 39
1168, 1, 0.037611, 40
1168, 1, -0.022194, 39
1169, 0, -0.150495, 38
1170, 1, -0.004574, 39
1171, 1, 0.023283, 38
1173, 1, 0.076071, 39
1174, 1, 0.087843, 39
1175, 1, 0.079137, 39
1176, 1, 0.092405, 39
1177, 1, 0.054435, 39
1178, 1, 0.100108, 39
1179, 1, 0.061059, 39
1180, 1, 0.045746, 39
1181, 1, 0.066054, 39
1181, 1, -0.002054, 39
1182, 1, -0.089571, 39
1183, 1, -0.073686, 39
1184, 1, -0.091889, 39
1185, 1, -0.083309, 39
1186, 1, -0.030052, 38
1187, 1, -0.014647, 38
1188, 1, -0.018496, 38
1190, 1, 0.039847, 38
1190, 1, 0.026144, 38
1191, 1, 0.018919, 38
1192, 1, 0.027267, 38
1194, 1, 0.031561, 39
1194, 1, 0.016963, 69
1196, 1, 0.041881, 69
1197, 1, 0.054106, 69
1198, 1, 0.049802, 69
1199, 1, 0.060938, 69
1200, 1, 0.044136, 69
1201, 1, 0.046385, 69
1202, 1, 0.034623, 69
1202, 1, 0.000649, 69
1204, 1, 0.039661, 69
1204, 1, 0.006365, 69
1205, 1, -0.011017, 69
1207, 1, 0.055119, 69
1207, 1, -0.00461, 69
1209, 1, 0.060707, 69
1209, 1, 0.028331, 69
1211, 1, 0.039568, 69
1212, 1, 0.061161, 69
1213, 1, 0.074067, 69
1214, 1, 0.125178, 69
1215, 1, 0.078986, 69
1216, 1, 0.037724, 69
1216, 1, -0.023163, 69
1217, 1, 0.015465, 69
1218, 1, 0.012152, 69
1219, 1, -0.034262, 69
1220, 1, -0.021879, 69
1221, 1, -0.069735, 69
1222, 1, -0.113127, 69
1223, 1, -0.143423, 69
1224, 0, -0.18421, 69
1225, 0, 0.163794, 69
1226, 1, 0.144182, 69
1227, 1, 0.099734, 69
1228, 1, 0.054625, 69
1229, 1, 0.080042, 69
1230, 1, 0.062476, 69
1231, 1, 0.029301, 69
1232, 1, 0.039946, 69
1233, 1, 0.035115, 69
1233, 1, 0.017809, 69
1235, 1, 0.029252, 69
1236, 1, 0.051987, 69
1237, 1, 0.063055, 69
1238, 1, 0.085311, 69
1239, 1, 0.067625, 69
1240, 1, 0.088999, 69
1241, 1, 0.05182, 69
1241, 1, 0.011411, 69
1242, 1, -0.049515, 69
1243, 1, -0.122012, 69
1244, 0, -0.161879, 69
1245, 0, 0.188814, 69
1246, 0, -0.19611, 69
1247, 0, 0.214354, 69
1248, 1, 0.127167, 69
1249, 1, 0.055127, 69
1249, 1, 0.023145, 69
1250, 1, 0.008096, 69
1251, 1, 0.001496, 69
1252, 1, -0.042102, 69
1253, 1, -0.059606, 68
1254, 1, -0.006862, 68
1256, 1, 0.031823, 65
1257, 1, 0.029992, 65
1258, 1, 0.040041, 68
1258, 1, 0.006605, 65
1260, 1, 0.045186, 65
1261, 1, 0.075754, 68
1262, 1, 0.069234, 68
1263, 1, 0.079188, 68
1264, 1, 0.103154, 65
1265, 1, 0.064393, 65
1266, 1, 0.03887, 69
1266, 1, 0.022187, 69
1268, 1, 0.073094, 69
1269, 1, 0.030139, 69
1270, 1, 0.069621, 69
1271, 1, 0.037273, 69
1272, 1, 0.048755, 69
1273, 1, 0.099793, 69
1274, 1, 0.055845, 69
1274, 1, -0.016016, 68
1275, 1, 0.006259, 68
1276, 1, -0.012839, 83
1277, 1, -0.012375, 65
1278, 1, -0.01258, 65
1279, 1, -0.001198, 87
1281, 1, 0.08387, 68
1282, 1, 0.106224, 69
1282, 1, -0.023099, 65
1283, 1, -0.013195, 69
1284, 1, 0.008575, 69
1286, 1, 0.046951, 69
1287, 1, 0.070645, 69
1288, 1, 0.053914, 69
1289, 1, 0.047689, 68
1290, 1, 0.140805, 65
1291, 0, 0.192671, 69
1292, 1, 0.103691, 69
1293, 1, 0.086436, 69
1293, 1, 0.013038, 69
1295, 1, 0.05068, 69
1296, 1, 0.075228, 69
1297, 1, 0.057477, 69
1298, 1, 0.040021, 69
1299, 1, 0.063763, 69
1300, 1, 0.048096, 69
1301, 1, 0.044993, 69
1301, 1, 0.00832, 69
1302, 1, 0.029279, 69
1304, 1, 0.044407, 69
1305, 1, 0.054758, 69
1306, 1, 0.078563, 69
1307, 1, 0.09447, 69
1308, 1, 0.12088, 69
1309, 1, 0.103095, 69
1310, 1, 0.099855, 68
1311, 1, 0.052844, 68
1311, 1, 0.008294, 83
1312, 1, 0.00872, 65
1313, 1, 0.005098, 65
1314, 1, 0.015308, 68
1315, 1, -0.018315, 68
1316, 1, 0.004333, 68
1317, 1, -0.031219, 68
1318, 1, -0.042957, 68
1319, 1, -0.044054, 68
1320, 1, -0.081804, 68
1321, 1, -0.099299, 68
1322, 1, -0.081076, 68
1323, 1, -0.029553, 87
1324, 1, -0.057833, 83
1325, 1, -0.071926, 83
1326, 1, -0.028704, 65
1327, 1, 0.007016, 65
1328, 1, -0.062755, 65
1339, 1, -0.01504, 27
